OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
4702,INT,ELE,"The same is true for Armenia, which, like other countries of the former Soviet Union, benefited from a strong education system.","The same is true for Armenia, which, like other countries of the ex-Soviet Union, had a strong education system.",train
5521,INT,ELE,Individual examples show how easy it is for people to slip back into poverty.,Individual examples show how easy it is for people to fall back into poverty.,train
4501,INT,ELE,It is the worst kind of drug.,It is the worst drug.,train
4555,INT,ELE,The Irish Daily Star has also published the photos.,On Saturday the Irish Daily Star also published the photos.,train
5446,INT,ELE,The Intergovernmental Panel on Climate Change met recently in Copenhagen to present its latest report on the impacts and speed of climate change.,The Intergovernmental Panel on Climate Change met in Copenhagen to present its latest report.,train
4608,INT,ELE,The majority (68%) choose five-star hotels overseas.,Most (68%) choose five-star hotels overseas.,train
4694,INT,ELE,"The top-ranked countries are what you would expect, but Scandinavian countries were not wealthy when they introduced pensions for everyone.","The top countries are what you would expect, but Scandinavian countries were not rich when they introduced pensions for everyone.",train
4843,INT,ELE,Violence has a significant effect on womens health.,Violence has a big effect on womens health.,train
5077,INT,ELE,"A fifth of the rubbish goes into these dumps, according to the Environment Ministry.","A fifth of the citys rubbish goes into the illegal dumps, according to the Environment Ministry.",train
4891,INT,ELE,Dr Ben Brabon of Edgehill University teaches a MOOC  a massive open online course  in literature.,Dr Ben Brabon of Edgehill University teaches a MOOC  a massive open online course.,train
5490,INT,ELE,Browning said: This research con rms what people think about organic food.,Browning said: This research supports what people think about organic food.,train
5449,INT,ELE,"From Switzerland, we learned how we can recycle and reuse old clothes and shoes more effectively.","From Switzerland, we learned a better way to recycle and reuse old clothes and shoes.",train
4391,INT,ELE,"The UK continues to believe that medicinal regulation of NCPs is the best way to improve public health, said a spokesman for the Medicines and Healthcare Products Regulatory Authority.","The UK continues to believe that medicinal regulation of NCPs is best for public health, said the Medicines and Healthcare Products Regulatory Authority.",train
5526,INT,ELE,The report says progress on poverty reduction has had less of an impact on the chronically poor than on those who were already closer to the poverty line.,"The report says progress on poverty reduction has helped people who were already closer to the poverty line, but has helped the chronically poor much less.",train
4807,INT,ELE,"A government-run probation service supervises people on probation and provides treatment programmes for offenders with drug, alcohol or violence problems.","A government-run probation service gives treatment programmes to offenders with drug, alcohol or violence problems.",train
5539,INT,ELE,"The shop, which has ice cream, coffee, dreams written on its signs, is taking advantage of local curiosity about the dessert  and changing lives in the process, says Inzozi Nzizas manager, Louise Ingabire.","The shop, which has ice cream, coffee, dreams written on its signs, is taking advantage of local peoples curiosity about ice cream  and the shop is also changing lives, says Inzozi Nzizas manager, Louise Ingabire.",train
4752,INT,ELE,"The Queen, the Duke of Edinburgh, the Prince of Wales, the Duchess of Cornwall, Prince Harry and members of both families were informed and were delighted with the news that Her Royal Highness and her child were both doing well.","The Queen, the Duke of Edinburgh, the Prince of Wales, the Duchess of Cornwall, Prince Harry and members of both families were delighted with the news that Her Royal Highness and her child were both doing well.",train
5544,INT,ELE,"Some are survivors of the 1994 genocide, during which almost a million Tutsis and Hutus were killed.","Some are survivors of the 1994 genocide, when almost a million Tutsis and Hutus were killed.",train
5979,INT,ELE,Worst thing about the job: When you are called in to test the security of a new customers network and you discover that they have already been hacked.,Worst thing about the job: When you are testing the security of a new customers network and you  nd that they have already been hacked.,train
5241,INT,ELE,Flying through time Time zones provide an artificial journey through time  but special relativity means that a flight involves actual time travel.,Flying through time Flying across time zones means that we travel through time.,train
5145,INT,ELE,"Pluto used to be the ninth planet but, since 2006, it has been known as a dwarf planet.","Pluto used to be the ninth planet but, since 2006, it has been a dwarf planet.",train
4682,INT,ELE,"But ... well, it does feel nice, standing here.","But ... well, it feels nice, standing here.",train
4574,INT,ELE,The polygraph is widely used in the US in criminal cases and for security clearance for the FBI and CIA but is much less popular in Europe.,The polygraph is often used in the US in criminal cases and by the FBI and CIA but is much less popular in Europe.,train
5764,INT,ELE,It was during a  nal-year project for his product design degree that Redmond produced the Express Dive.,It was during a  nal-year project for his degree that Redmond produced the Express Dive.,train
5781,INT,ELE,"Even though classmates post about parties and events on Facebook, they make sure to send him a text message, too, he said.","His classmates post about parties and events on Facebook but they send him a text message, too, he said.",train
4866,INT,ELE,Its hard to sleep if youre one of the 15 million American shift workers who work irregular hours.,Its hard to sleep if youre one of the 15 million Americans who work irregular hours.,train
4964,INT,ELE,"Duncan Wise, visitor development officer for the Northumberland National Park Authority, helped to lead the campaign for dark-sky status.","Duncan Wise, visitor development officer for the Northumberland National Park, helped to lead the campaign for dark-sky status.",train
4454,INT,ELE,A similar process may happen when powerful false memories are created in humans.,A similar thing may happen when powerful false memories are created in humans.,train
5689,INT,ELE,"Big US cities like Los Angeles and Chicago are working to make better use of their streets by adding more bus lanes and pedestrian walkways, and expanding rail networks.","Big US cities like Los Angeles and Chicago are adding more bus lanes and pedestrian walkways, and expanding rail networks.",train
5580,INT,ELE,"In Stirling alone, 30 schools have already started or will soon start the daily mile.","Just in Stirling, 30 schools have already started or are going to start the daily mile.",train
5643,INT,ELE,"If you pick up a boot, a camera will make sure you dont put it into your bag.","If you pick something up, a camera will make sure you dont put it into your bag.",train
5267,INT,ELE,"But whats monstrous is the way crossbreed dogs have been sold since the labradoodles inventor, Wally Conron, fi rst created the breed in the 1980s.","But whats monstrous is the way people sell crossbreed dogs since the labradoodles inventor, Wally Conron, fi rst created the dog in the 1980s.",train
4729,INT,ELE,"Basically, we are creating what I call an organic computer.",We are creating an organic computer.,train
5600,INT,ELE,SeaWorld has been in the news since the 2013 documentary Black sh said that its treatment of orca whales made the whales act violently and that this caused the deaths of three people.,"SeaWorld has been in the news since the 2013 documentary  lm Black sh, which said that SeaWorld mistreated orca whales  this made the whales act violently and caused the deaths of three people.",train
4955,INT,ELE,"On the top of a hill, looking down on Northumberlands beautiful Kielder Water reservoir, a group of people wait in a car park next to a strange wooden building.","On the top of a hill, above Northumberlands beautiful Kielder Water lake, a group of people are waiting in a car park next to a strange wooden building.",train
5020,INT,ELE,"They have said, too, that daily yoga lessons will be offered free to three million civil servants and their families.","And, three million civil servants and their families will get free daily yoga lessons.",train
5742,INT,ELE,"He didnt want to risk leaving the US  it was him, not Elvis, said Goldsmith.","He didnt want to risk leaving the US, said Goldsmith.",train
4650,INT,ELE,"South Africas first black president died with his family beside him at home in Johannesburg after years of illness, which had caused him to stop taking part in public life.",South Africas first black president died with his family with him at home in Johannesburg after years of illness.,train
4479,INT,ELE,Prices for items such as corn and wheat have risen nearly 50% on international markets since June.,Prices for food items such as corn and wheat have increased nearly 50% on international markets since June.,train
4910,INT,ELE,A spokesman for the Accord said negotiations over payments and even legal action would not hold up its work to improve safety in factories.,A spokesman for the Accord said negotiations over payments and even legal action would not delay its work to improve safety in factories.,train
5865,INT,ELE,"It lets artists post music, videos, photos and more to their pro le pages.","It allows artists to post music, videos, photos and more to their pro le pages.",train
5301,INT,ELE,"Located 145km inside the Arctic Circle, Kiruna has a brutal climate.","Located 145km inside the Arctic Circle, Kiruna has a very difficult climate.",train
5101,INT,ELE,"Having players with so many problems and complaining to the tournament that its too hot to play; I, personally, dont think its fair and I know a lot of players dont think its fair.","I, personally, dont think its fair and I know a lot of players dont think its fair.",train
5982,INT,ELE,"You work alone under water, with zero visibility and, if you dont like living in small con ned spaces with lots of other people, forget it.","You work alone under water, with zero visibility and, if you dont like living in small spaces with lots of other people, this job is not for you.",train
4971,INT,ELE,"Brown bears, wolves and the Eurasian lynx are found in nearly one-third of mainland Europe (excluding Belarus, Ukraine and Russia), with most living outside nature reserves.","Brown bears, wolves and the Eurasian lynx are found in nearly one-third of mainland Europe (excluding Belarus, Ukraine and Russia).",train
5898,INT,ELE,"This is because we are thinking of how many people practise their religion, rather than how many people see themselves as having a religion.","This is because we are thinking of how many people practise their religion, rather than how many people say they have a religion.",train
5799,INT,ELE,"German-speaking cities dominate the rankings in the 18th Mercer Quality of Life study, with Vienna joined by Zurich, Munich, Dusseldorf and Frankfurt in the top seven.","German-speaking cities do well in the 18th Mercer Quality of Life study, with Vienna, Zurich, Munich, Dusseldorf and Frankfurt in the top seven.",train
5885,INT,ELE,"Among Americans who say they are Republicans, current polls suggest he has 25-30% of the vote.","Among Americans who say they are Republicans, current polls say that he has 25-30% of the vote.",train
5369,INT,ELE,He gets what all referees hope for every time they referee a match.,He gets what all referees want every time they referee a match.,train
5730,INT,ELE,Food and fuel are already more expensive than on the mainland.,Food and fuel are already more expensive than on mainland Greece.,train
5031,INT,ELE,"But, authorities suspected he was not paying taxes on the clothes, furniture and other goods he was importing from China.","But, authorities suspected he was not paying taxes on the clothes, furniture and other goods he was bringing in from China.",train
5558,INT,ELE,La premiere chose quon regarde (The First Thing We Look At) by Gregoire Delacourt tells the story of a French model who looks so similar to the American actor that the books lead male character thinks it is Johansson herself.,La premiere chose quon regarde (The First Thing We Look At) by Gregoire Delacourt is the story of a French model who looks so similar to the American actor that the books main male character thinks she is Johansson.,train
5395,INT,ELE,"We believe that its possible to export energy to Europe but,  rst, we have to build the interconnectors which dont yet exist, said Maha el-Kadiri, a Masen spokeswoman.","We believe that its possible to export energy to Europe but,  rst, we have to build the connections, which dont yet exist, said Maha el-Kadiri, a Masen spokeswoman.",train
5495,INT,ELE,"The islanders sailed to Samoa, then Fiji, Vanuatu and onto the Gold Coast, before sailing south to Sydney.","The islanders sailed to Samoa, then Fiji, Vanuatu and onto the Gold Coast.",train
4468,INT,ELE,"After a gentle warm-up and a few quick exercises, the 93-year-old great-grandmother lets her group relax with a cup of tea and a quick rest.","After a gentle warm-up and a few quick exercises, the 93-year-old great-grandmother lets her group sit down and relax with a cup of tea.",train
4707,INT,ELE,The new law will work by making clearer peoples wishes around the issue of organ donation and it will increase the rate of consent to donation.,The new law will make clearer peoples wishes about organ donation and so it will increase the number of donations.,train
5152,INT,ELE,"You get used to the job being disgusting but the emotional side of it is still hard, he says.","But the emotional side of the job is still hard, he says.",train
4710,INT,ELE,But the increase in numbers of organs that are donated is still not enough.,But the increase in numbers of organs is still not enough.,train
5984,INT,ELE,"Quali cations: Typically, social engineers have a degree in IT, although an understanding of psychology is useful.","Quali cations: Usually, social engineers have a degree in IT but an understanding of psychology is also useful.",train
4796,INT,ELE,There needs to be change in the way doctors prescribe antibiotics and fewer antibiotics used in farming and agriculture.,There needs to be change in the way doctors give antibiotics and we need to use fewer antibiotics in farming.,train
4943,INT,ELE,"Anil Varma, a local property developer, has decided to rebuild one of the most valuable sites on the avenue as a collection of 20 apartments with a concierge, maid service, 25-metre pool, spa and cinema.","He has decided to rebuild one of the most expensive sites on the avenue as a collection of 20 apartments with a concierge, maid service, 25-metre pool, spa and cinema.       ",train
5176,INT,ELE,Millions of barrels of oil are used in the manufacture of plastic bottles and the transportation of mineral water across the planet produces even more carbon emissions.,Millions of barrels of oil are used to make plastic bottles and transporting mineral water across the planet produces even more carbon emissions.,train
5268,INT,ELE,Ive created a lot of problems.,"Ive created a lot of problems, he said.",train
5656,INT,ELE,"Among 6- to 7-year-olds, who have grown up with YouTube, Spotify music streaming and online television, the average DQ score was 98, higher than for those aged between 45 and 49, who scored an average of 96.","In 6- to 7-year-olds, who have grown up with YouTube, Spotify music streaming and online television, the average DQ score was 98.",train
5258,INT,ELE,The staff and I have been pretty sad.,The staff and I have been sad.,train
4333,INT,ELE,"She now has an album and a huge hit single, Show das Poderosas, which topped the charts and attracted 52 million YouTube views.","She now has an album and a huge hit single, Show das Poderosas, which was number one in the charts and attracted 52 million YouTube views.",train
4646,INT,ELE,An Apple spokesman said he had never heard of PRISM.,An Apple spokesman said he has never heard of PRISM.,train
5665,INT,ELE,"Instead, Enric Duran gave the money to projects that created and promoted alternatives to capitalism.",Enric Duran gave the money to projects that created and supported alternatives to capitalism.,train
5814,INT,ELE,My main evening job is at a restaurant where we dont get our tips but our wages are minimum wage plus an extra 2.50 per hour.,My evening job is at a restaurant where we dont get our tips but we get the minimum wage plus an extra 2.50 per hour.,train
5782,INT,ELE,"Riley B King (the B did not seem to stand for a name) was born in Mississippi, the son of African-American farm workers.","Riley B King was born in Mississippi, the son of African-American farm workers.",train
5122,INT,ELE,"Jenna Gavin, 29, lives in Southport, Merseyside, in the family home where she grew up.","Jenna Gavin, 29, lives in the family home where she grew up.",train
5455,INT,ELE,They say that noise pollution more than doubles every 30 years.,Fristrups team say that noise pollution more than doubles every 30 years.,train
4363,INT,ELE,"Its a much more complex, multifaceted environment, says Benedict Evans, a digital media specialist.","Its much more complex, says Benedict Evans, a digital media specialist.",train
4861,INT,ELE,"A whole range of businesses are reinventing where, when and how we sleep, as well as how much were prepared to pay for it.","A whole range of businesses are interested in where, when and how we sleep and, also, how much we will pay for it.",train
5662,INT,ELE,"Away from their phones, 12- to 15-year-olds have a very different relationship with other media, too.","When they are not using their phones, 12- to 15-year-olds have a very different relationship with other media, too.",train
5651,INT,ELE,People use the word creepy a lot during discussions of in-store tracking.,People use the word creepy a lot during discussions of tracking in stores.,train
5215,INT,ELE,It was as a reporter that I soon found out that I was as bad at understanding numbers in Spanish as I was at calculating them in English.,"While I was working as a reporter, I found out that I was bad at understanding numbers in Spanish.",train
4881,INT,ELE,"It still means fasting for around 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto.","They still have to fast for around 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto.",train
4367,INT,ELE,The leaves are said to provide energy and have medicinal qualities.,The leaves give energy and have medicinal qualities.,train
4421,INT,ELE,My goal is to pair up people who really want a family and a partner  and wholl stay together.,My goal is to bring together people who really want a family and a partner  and wholl stay together.,train
4321,INT,ELE,"The Seattle-based company has applied for its brand to be a top-level domain name (currently .com), but the South American governments argue this would prevent the use of this internet address for environmental protection, the promotion of indigenous rights and other public interest uses.","Amazon has asked for its company name to be a top-level domain name (currently .com), but the South American governments say this would stop the use of this internet address for environmental protection, indigenous rights and other public interest uses.",train
4511,INT,ELE,"Its chef, Ren Redzepi, says that ants taste like lemon, and a pure of fermented grasshoppers and moth larvae tastes like a strong fish sauce.","Its chef, Ren Redzepi, says that ants taste like lemon, and a mixture of grasshoppers and moth larvae tastes like a strong fish sauce.",train
4537,INT,ELE,How quickly things change.,But things change very quickly.,train
4336,INT,ELE,"In Brazilian cities, white workers earn roughly twice as much as those of African descent.","In Brazilian cities, white workers earn twice as much as workers of African descent.",train
5769,INT,ELE,But Beausoleil loves the way social media connects the world in a truly unique way.,But she loves the way social media connects the world in a unique way.,train
5402,INT,ELE,Our clients want to measure how well their stores are delivering on that experience.,Our clients want to know how well their stores are delivering on that experience.,train
5990,INT,ELE,"Dave Prentis, of the trade union Unison, said: The vast majority of workers are only on these contracts because they have no choice.","Dave Prentis, of the trade union Unison, said: The majority of workers are only on these contracts because they have no choice.",train
5679,INT,ELE,"Carlos Davila, who works for the Spanish Ornithological Society in Donana, was also alarmed at the plan.","Carlos Davila, who works for the Spanish Ornithological Society in Donana, was also alarmed at the idea.",train
5310,INT,ELE,It is entertaining and aimed at consumers who are likely to go out and buy the companys products.,It is entertaining and aimed at people who are likely to buy the companys products.,train
5042,INT,ELE,The artist said he wanted to encourage Cubans to familiarize themselves with the internet.,The artist said he wanted to encourage Cubans to become familiar with the internet.,train
5572,INT,ELE,"Such gaps could decide who became a top-level athlete because, as the paper says, selection into elite sports may often depend on very small margins or differences in an individuals physical performance.",These gaps could decide who became a top-level athlete because selection into elite sports may often depend on very small differences in a persons physical performance.,train
5404,INT,ELE,Shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,Mystery shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,train
4609,INT,ELE,"The US was the favoured destination for 27%, followed by the Caribbean (9%).","The US was the preferred destination for 27%, followed by the Caribbean (9%).",train
4666,INT,ELE,Some wealthy Nepali have tiger heads on the walls of their living rooms.,Some rich Nepali have tiger heads on the walls of their living rooms.,train
5658,INT,ELE,"For those aged 12 to 15, phone calls account for just 3% of time spent communicating through any device.","But, now, for children aged 12 to 15, phone calls make up just 3% of time spent communicating through any device.",train
5850,INT,ELE,Van Otterdijk says the UK has been very successful in combating food waste.,Van Otterdijk says the UK has been very successful in reducing food waste.,train
4499,INT,ELE,"Nobody knows which came first: the economic crisis in Greece or shisha, the drug now known as the cocaine of the poor.","Nobody knows which came first: the economic crisis in Greece or shisha, the drug that is called the cocaine of the poor.",train
5236,INT,ELE,"On cloud nine Most of us are happy to call clouds fluffy ones or nasty black ones, but meteorologists identify more than 50 cloud types.","On cloud nine Most of us are happy to call clouds fluffy ones or nasty black ones, but there are more than 50 cloud types.",train
5104,INT,ELE,Caroline Wozniacki said: I put the water bottle down on the court and it started melting a little bit underneath the plastic.,Caroline Wozniacki said: I put the water bottle down on the court and it started melting a little bit.,train
5359,INT,ELE,East Africa can expect increased short rainfalls and west Africa should expect heavier monsoons.,East Africa can expect more short rainfalls and west Africa should expect heavier monsoons.,train
4827,INT,ELE,Mama Fresh is a family company that has been selling injera to top restaurants and hotels in the Ethiopian capital for years.,Mama Fresh is a family company that sells injera to top restaurants and hotels in the Ethiopian capital.,train
5252,INT,ELE,"Traditionally, presents such as silver plates, dried fruit or sweets are sent with wedding invitations.","Traditionally, people send presents such as silver plates, dried fruit or sweets with wedding invitations.",train
4951,INT,ELE,"Hair sample testing is also pointless, the guide says.","Testing hair is also pointless, the guide says.",train
4929,INT,ELE,"In this way, they named the city people lived in 57% of the time and were nearly 90% accurate in placing people within 50 miles of their home.","In this way, they named the city people lived in 57% of the time and were nearly 90% correct in guessing, within 50 miles, where people lived.",train
4664,INT,ELE,"Wildlife authorities captured a tiger after it killed two people, including a villager who was pulled from his bed in May.","Recently, a tiger was captured after it killed two people, including a villager who was pulled from his bed in May.",train
5430,INT,ELE,Each word is represented by more than one spot because words often have several meanings.,Each word is represented by more than one spot because words often have many meanings.,train
5537,INT,ELE,"They come for a taste of the unknown, something most have never tasted before  sweet, cold ice cream.","They come for a taste of something new, something most of them have never tasted before  sweet, cold ice cream.",train
5080,INT,ELE,"Other countries, such as China and Korea, which are also considering real-world emissions tests, will be watching what happens closely.","Other countries, such as China and Korea, are also considering real-world emissions tests.",train
5691,INT,ELE,"Communication between riders and drivers, between different vehicles and between cars and infrastructure is bringing transportation into a new era, according to Allan Clelland, an expert on transportation technology.","Communication between riders and drivers, between different vehicles and between cars and infrastructure is bringing transportation into a new era.",train
5242,INT,ELE,Its impossible to get water beyond 90C during flight  so choose coffee.,Its impossible to get water hotter than 90C during flight  so choose coffee.,train
5832,INT,ELE,"Ninety- one per cent post a photo of themselves, 71% post the city or town where they live, more than half give email addresses and a  fth give their phone number.","Ninety-one per cent post a photo of themselves, 71% post the city or town where they live, more than half give email addresses and a  fth give their phone number.",train
5565,INT,ELE,"I thought she might send me  owers as the book was a declaration of love for her, but she didnt understand, Delacourt said.","I thought she might send me  owers because the book was a declaration of love for her, but she didnt understand, Delacourt said.       ",train
5103,INT,ELE,"And it looks terrible for the whole sport when people are collapsing, ball kids are collapsing, people in the stands are collapsing.","And it looks terrible for the whole sport when people are collapsing, ball kids are collapsing, people watching are collapsing.",train
4605,INT,ELE,"Between them, they have created a further 3,780 millionaires among their children, family and friends, according to the authors of the study, Oxford Economics.","Together, they have created 3,780 more millionaires among their children, family and friends, according to the writers of the study, Oxford Economics.",train
5276,INT,ELE,The announcement of the new banknote was made at the Turner Contemporary gallery in Margate.,They made the announcement about the new banknote at the Turner Contemporary gallery in Margate.,train
5886,INT,ELE,"This country is a big mess and, honestly, he could be the man to help us.",This country is a big mess and he could be the man to help us.,train
5190,INT,ELE,"In the 1980s, it was routine to save documents on floppy disks and buy computer games on cassettes.","In the 1980s, it was normal to save documents on floppy disks and buy computer games on cassettes.",train
4649,INT,ELE,"But the PRISM program makes that permission unnecessary, because it allows the agency to take the communications directly off the companies servers, communications that include email, video and voice chat, videos, photos, voice-over-IP (Skype, for example) chats, file transfers and social networking details.","But the PRISM program makes that permission unnecessary, because it allows the government to take directly from the companies servers communications that include email, video and voice chat, videos, photos, file transfers and social networking details.",train
5682,INT,ELE,"Many fans around the world are constantly waiting for the release of new poster art, new trailers and other information, said Paul Dergarabedian, a senior media analyst.","Fans around the world are always waiting for new poster art, new trailers and other information, said Paul Dergarabedian, senior media analyst.",train
5668,INT,ELE,"He gave the money to social activists, who used it to pay for speaking tours against capitalism and TV cameras for a media network.",They used the money to pay for speaking tours against capitalism and TV cameras for a media network.,train
5649,INT,ELE,"If you search for something on Amazon, youll get targeted ads for similar products on other sites.","If you search for something on Amazon, youll get ads for similar products on other sites.",train
5671,INT,ELE,Dozens of Britains most loved migratory birds rest here every year on their migrations from Africa.,Many of Britains most loved migratory birds rest here every year on their migrations from Africa.,train
4341,INT,ELE,"They have with them their warmest winter clothes, a stack of laptop computers and an 18kg telescopic camera that they can fix to their backpacks.","They have taken their warmest winter clothes, many laptop computers and an 18kg telescopic camera that they can fix to their backpacks.",train
4590,INT,ELE,"The change has been dramatic in Latin America, for instance, where countries like Brazil and Paraguay had life expectancy of below 30 in 1970 and almost 64 in 2010.","The change has been dramatic in Latin America, for example, where countries like Brazil and Paraguay had life expectancy of below 30 in 1970 and almost 64 in 2010.",train
5820,INT,ELE,Id rather we earned a good basic wage (like in Australia) and didnt have to rely on tips.,Id prefer to get a good basic wage (like in Australia) and not have to rely on tips.,train
4673,INT,ELE,"Now, high on the mountain opposite Eydes statue, 450 metres above the town, three large, solar-powered, computer-controlled mirrors slowly track the movement of the sun across the sky.","Now, high on the mountain opposite Eydes statue, 450 metres above the town, three large, solar-powered, computer-controlled mirrors follow the movement of the sun across the sky.",train
5808,INT,ELE,"Rodri, 37, London: Around 50% of a waiters income is tips Average tips: 60 per eight-hour shift I think they treat waiters best in ... the US  Everything has got fairer since the tipping scandal was exposed in the summer of 2015.","Rodri, 37, London: Around 50% of a waiters income is tips Average tips: 60 per eight-hour shift I think they treat waiters best in ... the US  Everything has got fairer since the tipping scandal in the summer of 2015.",train
4401,INT,ELE,"She writes: Copyright closes the door on the many ways that people can share, build upon and remix each others work, possibilities that were unimaginable when those laws were made.","She writes: Copyright closes the door on the many ways that people can share, build upon and remix each others work, possibilities that we could not imagine when those laws were made.",train
4697,INT,ELE,"There are gender differences among ageing populations, with women generally living longer than men.",There are also differences between men and women in ageing populations  women generally live longer than men.,train
4561,INT,ELE,"A subsistence farmer, he grew vegetables and bought rice.","A poor farmer, he grew vegetables and bought rice.",train
4728,INT,ELE,"These experiments showed that we have established a sophisticated, direct communication connection between brains, Nicolelis said.","These experiments showed that we have created a direct communication connection between brains, Nicolelis said.",train
5029,INT,ELE,"For many people, a blank sheet is very daunting; with a colouring book, you just need to bring the colour.","For many people, a blank sheet of paper is very daunting; with a colouring book you just need to bring the colour.",train
4788,INT,ELE,"We spend hundreds of millions of pounds with local suppliers on milk, cakes and sandwiches, and on store design and renovations.","Starbucks spends hundreds of millions of pounds with local suppliers on milk, cakes and sandwiches, and on store design and improvements.",train
5106,INT,ELE,"The defending champion Victoria Azarenka said, It felt pretty hot, like youre dancing in a frying pan or something like that.","Victoria Azarenka said, It felt pretty hot, like youre dancing in a frying pan or something like that.",train
5856,INT,ELE,"If you are part of the 1%, you still have problems and they are real to you.","If you are part of the 1%, you still have problems.",train
5732,INT,ELE,"Lemnos has dozens of wild beaches, where you can swim and sunbathe virtually alone, a small nightlife scene and many cultural sites.","Lemnos has wild beaches, where you can swim and sunbathe almost alone, a small nightlife scene and many cultural sites.",train
5633,INT,ELE,The only rules were that they had to stay seated and not fall asleep.,The only rules were that they had to stay sitting and not fall asleep.,train
4551,INT,ELE,A source said: They always believed the law was broken and that they had a right to their privacy.,They always believed the law was broken and that they had a right to their privacy.,train
5902,INT,ELE,"And, in many ways, it is not our misperceptions but these realities across different countries that are the most interesting and important aspects of the study.","In many ways, it is the differences between countries that are the most interesting and important aspects of the study.",train
5161,INT,ELE,"IUPAC announced that a Russian-American team of scientists at the Joint Institute for Nuclear Research in Dubna and Lawrence Livermore National Laboratory in California had produced enough evidence to claim the discovery of elements 115, 117 and 118.","IUPAC said that a Russian-American team of scientists at the Joint Institute for Nuclear Research in Dubna and Lawrence Livermore National Laboratory in California had discovered elements 115, 117 and 118.",train
4588,INT,ELE,"We need to be very careful in assessing the validity [of the figures], said Colin Mathers, a senior scientist.","We need to be very careful, said Colin Mathers, a senior scientist.",train
5648,INT,ELE,"If it sounds familiar, its because the online world has been using techniques like these for years.","If it sounds familiar, its because the internet has been using techniques like these for years.",train
5675,INT,ELE,"Donana already faces a large number of threats, but now they want to bring back the very cause of the disaster 16 years ago.",Donana already faces a lot of threats but now they want to bring back the cause of the disaster 16 years ago.,train
5623,INT,ELE,"Some ships are quieter than others but the average intensity of noise next to all the ships was 173 underwater decibels, equivalent to 111 decibels through the air  about the sound of a loud rock concert.","Some ships are quieter than others but the average noise next to all the ships was 173 underwater decibels, the same as 111 decibels through the air  about the sound of a loud rock concert.",train
4610,INT,ELE,"She listened quietly as Ban Ki-moon, the UN secretary-general, described her as our hero, our champion; and as the former British prime minister and now UN education envoy, Gordon Brown, said what he called the words the Taliban never wanted her to hear: happy 16th birthday, Malala.","She listened quietly as Ban Ki-moon, the UN secretary-general, described her as our hero, our champion; and as the ex-British prime minister and now UN education envoy, Gordon Brown, said the words the Taliban never wanted her to hear: happy 16th birthday, Malala.",train
5961,INT,ELE,The catching and killing of sharks longer than three metres began after what the state government called an unprecedented number of shark attacks on Western Australias coast.,Catching and killing sharks longer than three metres began after a number of shark attacks on Western Australias coast.,train
5026,INT,ELE,"The last few weeks have been utter madness, but fantastic madness, said Eleanor Blatherwick, head of sales and marketing at the books publisher, small British press Laurence King.","The last few weeks have been madness, but fantastic madness, said Eleanor Blatherwick, head of sales and marketing at the books publisher, Laurence King.",train
4765,INT,ELE,The former paratrooper has parachuted off buildings and mountains and once into a 600 foot deep cave.,He has parachuted off buildings and mountains and once into a 600 foot deep cave.,train
5427,INT,ELE,The atlas shows how words and related terms light up the same regions of the brain.,The atlas shows how words and related terms use the same regions of the brain.,train
5195,INT,ELE,"But Google, in the US, sent a shock through the car and taxi industries as it unveiled the latest version of its driverless car.","But Google, in the US, shocked the car and taxi industries when it unveiled the latest version of its driverless car.",train
5954,INT,ELE,"To add to the companys problems, McDonalds hamburgers were recently named the worst in America in a poll of more than 32,000 American diners, who said they would rather eat a burger at Five Guys, Smashburger or Fuddruckers.","Another problem is that McDonalds hamburgers were recently named the worst in America in a poll of more than 32,000 American diners  they said they would rather eat a burger at Five Guys, Smashburger or Fuddruckers.",train
5482,INT,ELE,"It is the  rst study to demonstrate clear differences between organic and conventional fruits, vegetables and cereals.","It is the  rst study to show clear differences between organic and regular fruits, vegetables and cereals.",train
4923,INT,ELE,"Later, Obama met Jeremy Corbyn, who said they had an excellent 90-minute discussion.","Later, Obama met Labour Party Leader, Jeremy Corbyn, who said they had an excellent 90-minute discussion.",train
5496,INT,ELE,Around 100 crew members were involved in the voyage and they aimed to travel using only traditional navigation techniques.,Around 100 crew were involved in the voyage and they tried to travel using only traditional navigation techniques.,train
4579,INT,ELE,The second test involved a lost wallet containing 5.,The second test involved a lost wallet with 5 inside.,train
5005,INT,ELE,"Axani arrived back in Toronto at 3am and went straight into a meeting at his charity, A Ticket Forward.","Axani arrived back in Toronto at 3am and went directly to a meeting at his charity, A Ticket Forward.",train
4532,INT,ELE,"Whereas, in Silicon Valley, everyone is from everywhere.","But, in Silicon Valley, everyone is from everywhere.",train
4726,INT,ELE,"Shortly before he went to Afghanistan, the prince was photographed naked in Las Vegas during a private party.","Before he went to Afghanistan, the prince was photographed naked in Las Vegas at a private party.",train
5652,INT,ELE,We allow this to happen online so why not of ine?,We allow this to happen online so why not in shops?,train
4734,INT,ELE,This tells us that we could create a workable network of animal brains distributed in many different locations.,"This tells us that we could create a network of animal brains, with the animals in many different locations.",train
