OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
2835,ADV,INT,"In a statement, President Barack Obama said, Here in America, many of us will never forget her standing shoulder to shoulder with President Reagan, reminding the world that we are not simply carried along by the currents of history  we can shape them with moral conviction, unyielding courage and iron will.","In a statement, President Barack Obama said, Here in America, many of us will never forget her standing shoulder to shoulder with President Reagan, reminding the world that we can shape the currents of history with our moral beliefs, courage and iron will.",train
2835,INT,ADV,"In a statement, President Barack Obama said, Here in America, many of us will never forget her standing shoulder to shoulder with President Reagan, reminding the world that we can shape the currents of history with our moral beliefs, courage and iron will.","In a statement, President Barack Obama said, Here in America, many of us will never forget her standing shoulder to shoulder with President Reagan, reminding the world that we are not simply carried along by the currents of history  we can shape them with moral conviction, unyielding courage and iron will.",train
5717,ELE,INT,The High Court in Pretoria has asked the University of Pretorias Centre for Child Law to find out what will be best for the children.,The High Court in Pretoria has asked the University of Pretorias Centre for Child Law to investigate what will now be in the best interests of the children.,train
5717,INT,ELE,The High Court in Pretoria has asked the University of Pretorias Centre for Child Law to investigate what will now be in the best interests of the children.,The High Court in Pretoria has asked the University of Pretorias Centre for Child Law to find out what will be best for the children.,train
5950,ELE,INT,McDonalds is the worlds biggest burger chain and a symbol of American consumer capitalism.,McDonalds is the worlds biggest burger chain and a global emblem of American consumer capitalism.,train
5950,INT,ELE,McDonalds is the worlds biggest burger chain and a global emblem of American consumer capitalism.,McDonalds is the worlds biggest burger chain and a symbol of American consumer capitalism.,train
1043,ADV,ELE,"The most important thing is that the children really enjoy it; otherwise, you couldnt sustain it.",The most important thing is that the children really enjoy it.,train
1043,ELE,ADV,The most important thing is that the children really enjoy it.,"The most important thing is that the children really enjoy it; otherwise, you couldnt sustain it.",train
3011,ADV,INT,"The survey found the Eurasian lynx living permanently in 11 population groups across 23 European countries, of which only five were native populations, indicating the success of reintroduction efforts.",The survey found that the Eurasian lynx lives permanently in 11 population groups in 23 European countries and only five of these were native populations.,train
3011,INT,ADV,The survey found that the Eurasian lynx lives permanently in 11 population groups in 23 European countries and only five of these were native populations.,"The survey found the Eurasian lynx living permanently in 11 population groups across 23 European countries, of which only five were native populations, indicating the success of reintroduction efforts.",train
2958,ADV,INT,"For the study, the researchers signed up 823 people who agreed to have metadata collected from their phones through an Android app.","For the study, 823 people agreed to have metadata collected from their phones through an Android app.",train
2958,INT,ADV,"For the study, 823 people agreed to have metadata collected from their phones through an Android app.","For the study, the researchers signed up 823 people who agreed to have metadata collected from their phones through an Android app.",train
15,ADV,ELE,This is a sensitive topic in this largely mixed-raced nation.,This is a sensitive topic in this mixed-raced country.,train
15,ELE,ADV,This is a sensitive topic in this mixed-raced country.,This is a sensitive topic in this largely mixed-raced nation.,train
535,ADV,ELE,"Although there has been no fall in crime rates, between 2011 and 2012 there was a 6% drop in Swedens prisoner population, now a little over 4,500.","There has been no fall in crime rates, but, between 2011 and 2012, there was a 6% drop in the number of people in Swedens prisons, now a little over 4,500.",train
535,ELE,ADV,"There has been no fall in crime rates, but, between 2011 and 2012, there was a 6% drop in the number of people in Swedens prisons, now a little over 4,500.","Although there has been no fall in crime rates, between 2011 and 2012 there was a 6% drop in Swedens prisoner population, now a little over 4,500.",train
1920,ADV,ELE,"Some ships are quieter than others but the average intensity of noise next to all the ships was 173 underwater decibels, equivalent to 111 decibels through the air  about the sound of a loud rock concert.","Some ships are quieter than others but the average noise next to all the ships was 173 underwater decibels, the same as 111 decibels through the air  about the sound of a loud rock concert.",train
1920,ELE,ADV,"Some ships are quieter than others but the average noise next to all the ships was 173 underwater decibels, the same as 111 decibels through the air  about the sound of a loud rock concert.","Some ships are quieter than others but the average intensity of noise next to all the ships was 173 underwater decibels, equivalent to 111 decibels through the air  about the sound of a loud rock concert.",train
4874,ELE,INT,"Sports brand Nike is at place 22 with a brand value of nearly $20 billion, ahead of its rival Adidas at place 59 with a value of $7 billion.","Sports brand Nike is at place 22 with a brand value of nearly $20bn, ahead of its rival Adidas at place 59 with a value of $7bn.",train
4874,INT,ELE,"Sports brand Nike is at place 22 with a brand value of nearly $20bn, ahead of its rival Adidas at place 59 with a value of $7bn.","Sports brand Nike is at place 22 with a brand value of nearly $20 billion, ahead of its rival Adidas at place 59 with a value of $7 billion.",train
4358,ELE,INT,"Oxfam said world leaders should learn from countries such as Brazil, which has grown quickly and reduced inequality at the same time.","Oxfam said world leaders should learn from countries such as Brazil, which has grown rapidly while reducing inequality.",train
4358,INT,ELE,"Oxfam said world leaders should learn from countries such as Brazil, which has grown rapidly while reducing inequality.","Oxfam said world leaders should learn from countries such as Brazil, which has grown quickly and reduced inequality at the same time.",train
5529,ELE,INT,"Now Singerer, a childminder, has joined FemAle, a group of female drinkers in Gothenburg, to make and sell beer.","Now Singerer, a childminder, has joined FemAle, a group of like-minded drinkers in Gothenburg, to make and sell Swedens  rst beer made by women.",train
5529,INT,ELE,"Now Singerer, a childminder, has joined FemAle, a group of like-minded drinkers in Gothenburg, to make and sell Swedens  rst beer made by women.","Now Singerer, a childminder, has joined FemAle, a group of female drinkers in Gothenburg, to make and sell beer.",train
2367,ADV,INT,"Our training facilities are amongst the finest in global sport and our home, Old Trafford, is rightfully regarded as one of the leading venues in the world.","Our training facilities are amongst the best in world sport and our home, Old Trafford, is regarded as one of the leading venues in the world.",train
2367,INT,ADV,"Our training facilities are amongst the best in world sport and our home, Old Trafford, is regarded as one of the leading venues in the world.","Our training facilities are amongst the finest in global sport and our home, Old Trafford, is rightfully regarded as one of the leading venues in the world.",train
3254,ADV,INT,"When elements 114 and 116 were assigned formal names in 2012, scientists chose flerovium and livermorium respectively, after the Flerov Lab at Dubnas Joint Institute of Research and the Lawrence Livermore Lab in the US, where the elements were discovered.","When elements 114 and 116 were given formal names in 2012, scientists chose flerovium and livermorium respectively, after the Flerov Lab at Dubnas Joint Institute of Research and the Lawrence Livermore Lab in the US, where the elements were discovered.",train
3254,INT,ADV,"When elements 114 and 116 were given formal names in 2012, scientists chose flerovium and livermorium respectively, after the Flerov Lab at Dubnas Joint Institute of Research and the Lawrence Livermore Lab in the US, where the elements were discovered.","When elements 114 and 116 were assigned formal names in 2012, scientists chose flerovium and livermorium respectively, after the Flerov Lab at Dubnas Joint Institute of Research and the Lawrence Livermore Lab in the US, where the elements were discovered.",train
1658,ADV,ELE,"In fact, he earned just 10 from the patent and has not made a penny more from it since.","In fact, he earned just 10 from the patent and has not made any money from it since.",train
1658,ELE,ADV,"In fact, he earned just 10 from the patent and has not made any money from it since.","In fact, he earned just 10 from the patent and has not made a penny more from it since.",train
66,ADV,ELE,"Known as Lady Dinahs Cat Emporium, it is yet to open but is billed as somewhere people can come in from the cold to a comfortable wingback chair, a hot cup of tea, a book and a cat.","It will be somewhere people can come in from the cold to a comfortable chair, a hot cup of tea, a book and a cat.",train
66,ELE,ADV,"It will be somewhere people can come in from the cold to a comfortable chair, a hot cup of tea, a book and a cat.","Known as Lady Dinahs Cat Emporium, it is yet to open but is billed as somewhere people can come in from the cold to a comfortable wingback chair, a hot cup of tea, a book and a cat.",train
3814,ADV,INT,"There can be no disputes, no reruns  we have heard the settled will of the Scottish people, Cameron said in a statement  Earlier, Scotlands  rst minister, Alex Salmond, remained de ant at a downbeat Scottish National Party rally in Edinburgh, saying he accepted Scotland had not, at this stage, decided to vote for independence.","Earlier, Scotlands  rst minister, Alex Salmond, remained de ant at a Scottish National Party rally in Edinburgh  he said he accepted Scotland had not, at this stage, decided to vote for independence.",train
3814,INT,ADV,"Earlier, Scotlands  rst minister, Alex Salmond, remained de ant at a Scottish National Party rally in Edinburgh  he said he accepted Scotland had not, at this stage, decided to vote for independence.","There can be no disputes, no reruns  we have heard the settled will of the Scottish people, Cameron said in a statement  Earlier, Scotlands  rst minister, Alex Salmond, remained de ant at a downbeat Scottish National Party rally in Edinburgh, saying he accepted Scotland had not, at this stage, decided to vote for independence.",train
3391,ADV,INT,"Turner was a particularly prolific artist, producing more than 550 oil paintings and 2,000 watercolours over his lifetime.","Turner was a very prolific artist  he produced more than 550 oil paintings and 2,000 watercolours in his lifetime.",train
3391,INT,ADV,"Turner was a very prolific artist  he produced more than 550 oil paintings and 2,000 watercolours in his lifetime.","Turner was a particularly prolific artist, producing more than 550 oil paintings and 2,000 watercolours over his lifetime.",train
2645,ADV,INT,But they say Nepal needs to do more to protect the habitat and animals on which tigers prey so the big cats have enough space to roam and food to eat.,But they say Nepal needs to do more to protect the habitat and animals on which tigers feed so the big cats have enough space to roam and food to eat.,train
2645,INT,ADV,But they say Nepal needs to do more to protect the habitat and animals on which tigers feed so the big cats have enough space to roam and food to eat.,But they say Nepal needs to do more to protect the habitat and animals on which tigers prey so the big cats have enough space to roam and food to eat.,train
3648,ADV,INT,"Over the past year and a half  especially in the past few months  I have been receiving young people, almost every day, who are despairing about their search for work.","Over the past year and a half  especially in the past few months  I have been seeing young people, almost every day, who are despairing about their search for work.",train
3648,INT,ADV,"Over the past year and a half  especially in the past few months  I have been seeing young people, almost every day, who are despairing about their search for work.","Over the past year and a half  especially in the past few months  I have been receiving young people, almost every day, who are despairing about their search for work.",train
3387,ADV,INT,"Turner, renowned for his dramatic seascapes, beat off competition from 590 painters, sculptors, fashion designers, photographers, film-makers and actors put forward by 30,000 members of the public.","Turner, who is famous for his dramatic seascapes, beat off competition from 590 painters, sculptors, fashion designers, photographers, film-makers and actors put forward by 30,000 members of the public.",train
3387,INT,ADV,"Turner, who is famous for his dramatic seascapes, beat off competition from 590 painters, sculptors, fashion designers, photographers, film-makers and actors put forward by 30,000 members of the public.","Turner, renowned for his dramatic seascapes, beat off competition from 590 painters, sculptors, fashion designers, photographers, film-makers and actors put forward by 30,000 members of the public.",train
1789,ADV,ELE,Forcing people outside the bar to smoke is going to exacerbate the tension thats already there.,"If they force people outside the bar to smoke, it is going to increase the tension thats already there.",train
1789,ELE,ADV,"If they force people outside the bar to smoke, it is going to increase the tension thats already there.",Forcing people outside the bar to smoke is going to exacerbate the tension thats already there.,train
882,ADV,ELE,"French wine was, of course, allowed and French-Canadian singer Cline Dion, but not, according to his advisers, French bands such as Daft Punk, who sing in English.","French wine was, of course, allowed and French-Canadian singer Cline Dion, but not French bands such as Daft Punk, who sing in English.",train
882,ELE,ADV,"French wine was, of course, allowed and French-Canadian singer Cline Dion, but not French bands such as Daft Punk, who sing in English.","French wine was, of course, allowed and French-Canadian singer Cline Dion, but not, according to his advisers, French bands such as Daft Punk, who sing in English.",train
677,ADV,ELE,"His condition isnt good, but hes getting better, said Ola Fjeldstad, a Norwegian anthropology student doing research on the isolated Ebon Atoll, part of the Marshall Islands archipelago.","His health isnt good, but hes getting better, said Ola Fjeldstad, a Norwegian anthropology student doing research on Ebon Island, one of the Marshall Islands.",train
677,ELE,ADV,"His health isnt good, but hes getting better, said Ola Fjeldstad, a Norwegian anthropology student doing research on Ebon Island, one of the Marshall Islands.","His condition isnt good, but hes getting better, said Ola Fjeldstad, a Norwegian anthropology student doing research on the isolated Ebon Atoll, part of the Marshall Islands archipelago.",train
4940,ELE,INT,Another guard outside Royal Mansion would not say if anyone was home and a member of staff at another mansion warned the Guardian about the guard dogs.,"Another, outside Royal Mansion, would not say if anyone was home, while a member of staff at another mansion simply warned the Guardian about the guard dogs.",train
4940,INT,ELE,"Another, outside Royal Mansion, would not say if anyone was home, while a member of staff at another mansion simply warned the Guardian about the guard dogs.",Another guard outside Royal Mansion would not say if anyone was home and a member of staff at another mansion warned the Guardian about the guard dogs.,train
3564,ADV,INT,"There are signs that, in Britain and America, streaming may soon generate more revenue for the music industry than downloads from online stores such as Apples iTunes.","In Britain and America, streaming may soon generate more revenue for the music industry than downloads from online stores such as Apples iTunes.",train
3564,INT,ADV,"In Britain and America, streaming may soon generate more revenue for the music industry than downloads from online stores such as Apples iTunes.","There are signs that, in Britain and America, streaming may soon generate more revenue for the music industry than downloads from online stores such as Apples iTunes.",train
2827,ADV,INT,"Its strategy, published in 2013, argues that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.","It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.",train
2827,INT,ADV,"It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.","Its strategy, published in 2013, argues that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.",train
440,ADV,ELE,"Some people were draped in South African flags and the green, yellow and black colours of Mandelas party, the African National Congress (ANC).","Some people were wearing South African flags and the green, yellow and black colours of Mandelas party, the African National Congress (ANC).",train
440,ELE,ADV,"Some people were wearing South African flags and the green, yellow and black colours of Mandelas party, the African National Congress (ANC).","Some people were draped in South African flags and the green, yellow and black colours of Mandelas party, the African National Congress (ANC).",train
587,ADV,ELE,"It still means fasting for some 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto in 2015.","They still have to fast for around 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto.",train
587,ELE,ADV,"They still have to fast for around 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto.","It still means fasting for some 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto in 2015.",train
89,ADV,ELE,"The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February, according to comScore.","The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February.",train
89,ELE,ADV,"The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February.","The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February, according to comScore.",train
5491,ELE,INT,"In other countries, there is much more support and acceptance of the bene ts of organic food and farming.","In other countries, there have, for a long time, been much higher levels of support and acceptance of the bene ts of organic food and farming.",train
5491,INT,ELE,"In other countries, there have, for a long time, been much higher levels of support and acceptance of the bene ts of organic food and farming.","In other countries, there is much more support and acceptance of the bene ts of organic food and farming.",train
1707,ADV,ELE,"The number of 19-to-21-year-olds visiting McDonalds once a month has fallen by 13% since 2011, according to food analysts Technomic, while the number of 22-to-37-year- olds visiting has not grown.",The number of 19-to-21-year-olds who visit McDonalds once a month has fallen by 13% since 2011.,train
1707,ELE,ADV,The number of 19-to-21-year-olds who visit McDonalds once a month has fallen by 13% since 2011.,"The number of 19-to-21-year-olds visiting McDonalds once a month has fallen by 13% since 2011, according to food analysts Technomic, while the number of 22-to-37-year- olds visiting has not grown.",train
5113,ELE,INT,"Teixeira, the former son-in-law of the FIFA ex-president Joo Havelange, was charged together with Del Nero and his predecessor Jos Maria Marin, who was charged in May 2015.","Teixeira, the former son-in-law of the FIFA ex-president Joo Havelange, was charged alongside Del Nero and his predecessor Jos Maria Marin, who was charged in May.",train
5113,INT,ELE,"Teixeira, the former son-in-law of the FIFA ex-president Joo Havelange, was charged alongside Del Nero and his predecessor Jos Maria Marin, who was charged in May.","Teixeira, the former son-in-law of the FIFA ex-president Joo Havelange, was charged together with Del Nero and his predecessor Jos Maria Marin, who was charged in May 2015.",train
2893,ADV,INT,"Most of the brands in the top 100 are US-owned, the highest-placed non-US brands being South Koreas Samsung (6th), Japans Toyota (8th) and Germanys Mercedes-Benz (10th).","The highest-placed non-US brands are South Koreas Samsung (6th), Japans Toyota (8th) and Germanys Mercedes-Benz (10th).",train
2893,INT,ADV,"The highest-placed non-US brands are South Koreas Samsung (6th), Japans Toyota (8th) and Germanys Mercedes-Benz (10th).","Most of the brands in the top 100 are US-owned, the highest-placed non-US brands being South Koreas Samsung (6th), Japans Toyota (8th) and Germanys Mercedes-Benz (10th).",train
880,ADV,ELE,"Going out with friends was problematic  no American films, no Belgian beer, no sushi or pizza.","Going out with friends was a problem  no American films, no Belgian beer, no sushi or pizza.",train
880,ELE,ADV,"Going out with friends was a problem  no American films, no Belgian beer, no sushi or pizza.","Going out with friends was problematic  no American films, no Belgian beer, no sushi or pizza.",train
697,ADV,ELE,"A modest cultural centre in the capital city, Havana, has suddenly become a rare source of free wi-fi.","A small cultural centre in the capital city, Havana, has suddenly become a rare source of free wi-fi.",train
697,ELE,ADV,"A small cultural centre in the capital city, Havana, has suddenly become a rare source of free wi-fi.","A modest cultural centre in the capital city, Havana, has suddenly become a rare source of free wi-fi.",train
2848,ADV,INT,But the president made clear he did not expect another bitter budget fight and shutdown in 2014.,But the president made clear that he did not expect another serious budget fight and shutdown in 2014.,train
2848,INT,ADV,But the president made clear that he did not expect another serious budget fight and shutdown in 2014.,But the president made clear he did not expect another bitter budget fight and shutdown in 2014.,train
5508,ELE,INT,"The scientist who led the research said that, if emissions of greenhouse gases are not reduced, the planet will be at least 4C warmer by 2100.","The scientist who led the research said that, unless emissions of greenhouse gases are reduced, the planet will heat up by a minimum of 4C by 2100.",train
5508,INT,ELE,"The scientist who led the research said that, unless emissions of greenhouse gases are reduced, the planet will heat up by a minimum of 4C by 2100.","The scientist who led the research said that, if emissions of greenhouse gases are not reduced, the planet will be at least 4C warmer by 2100.",train
1346,ADV,ELE,Shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,Mystery shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,train
1346,ELE,ADV,Mystery shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,Shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,train
1187,ADV,ELE,"I can average around 60 in tips per shift but, on a good night, this goes up to over 100 and, on a poor night, its around 40.","On a good night, this goes up to over 100 and, on a poor night, its around 40.",train
1187,ELE,ADV,"On a good night, this goes up to over 100 and, on a poor night, its around 40.","I can average around 60 in tips per shift but, on a good night, this goes up to over 100 and, on a poor night, its around 40.",train
1040,ADV,ELE,"For three-and-a-half years, all pupils at St Ninians Primary have walked or run a mile each day.","For three-and-a-half years, all the pupils at St Ninians Primary School have walked or run a mile each day.",train
1040,ELE,ADV,"For three-and-a-half years, all the pupils at St Ninians Primary School have walked or run a mile each day.","For three-and-a-half years, all pupils at St Ninians Primary have walked or run a mile each day.",train
2210,ADV,INT,"In the report, The Cost of Inequality: How Wealth and Income Extremes Hurt Us All, published just before the World Economic Forum in Davos, the charity calls on world leaders to curb income extremes and commit to reducing inequality to at least 1990 levels.","In the report, The Cost of Inequality: How Wealth and Income Extremes Hurt Us All, published just before the World Economic Forum in Davos, the charity asks world leaders to commit to reducing inequality to at least 1990 levels.",train
2210,INT,ADV,"In the report, The Cost of Inequality: How Wealth and Income Extremes Hurt Us All, published just before the World Economic Forum in Davos, the charity asks world leaders to commit to reducing inequality to at least 1990 levels.","In the report, The Cost of Inequality: How Wealth and Income Extremes Hurt Us All, published just before the World Economic Forum in Davos, the charity calls on world leaders to curb income extremes and commit to reducing inequality to at least 1990 levels.",train
1096,ADV,ELE,"They spend 20% of their time viewing short video clips, for example on YouTube, or news clips distributed via Facebook and other social sites.","They spend 20% of their time watching short video clips, for example on YouTube, or news clips on Facebook and other social sites.",train
1096,ELE,ADV,"They spend 20% of their time watching short video clips, for example on YouTube, or news clips on Facebook and other social sites.","They spend 20% of their time viewing short video clips, for example on YouTube, or news clips distributed via Facebook and other social sites.",train
4615,ELE,INT,"The Stand with Malala petition, that is asking for education for the 57 million children around the world who do not go to school, has got more than four million signatures  more than a million were added after Malalas speech.","The Stand with Malala petition, demanding education for the 57 million children around the world who do not go to school, has attracted more than four million signatures  more than a million were added after Malalas speech.",train
4615,INT,ELE,"The Stand with Malala petition, demanding education for the 57 million children around the world who do not go to school, has attracted more than four million signatures  more than a million were added after Malalas speech.","The Stand with Malala petition, that is asking for education for the 57 million children around the world who do not go to school, has got more than four million signatures  more than a million were added after Malalas speech.",train
374,ADV,ELE,"Chon, founder of a faith-based NGO, began building a pool in which to farm fish.",Chon began building a pool in which to farm fish.,train
374,ELE,ADV,Chon began building a pool in which to farm fish.,"Chon, founder of a faith-based NGO, began building a pool in which to farm fish.",train
5336,ELE,INT,"He got the idea after the Minister for Economic Renewal, Arnaud Montebourg, asked the French people to buy French products.","He got the idea after the Minister for Economic Renewal, Arnaud Montebourg, asked the French people to buy French products to save the countrys industrial production sector.",train
5336,INT,ELE,"He got the idea after the Minister for Economic Renewal, Arnaud Montebourg, asked the French people to buy French products to save the countrys industrial production sector.","He got the idea after the Minister for Economic Renewal, Arnaud Montebourg, asked the French people to buy French products.",train
1221,ADV,ELE,"There are a lot of people that are hiding their wealth because they are concerned about negative judgment, said Traeger-Muney.","There are a lot of people hiding their wealth because they are worried about negative judgment, said Traeger-Muney.",train
1221,ELE,ADV,"There are a lot of people hiding their wealth because they are worried about negative judgment, said Traeger-Muney.","There are a lot of people that are hiding their wealth because they are concerned about negative judgment, said Traeger-Muney.",train
2961,ADV,INT,"It is one of ten mansions in the middle of The Bishops Avenue  the heart of Londons spiralling property market  that have stood almost entirely vacant since they were bought a quarter of a century ago, it is believed on behalf of members of the Saudi Arabian royal family.","It is one of ten mansions in the middle of The Bishops Avenue that have stood almost completely vacant since they were bought a quarter of a century ago, it is believed for members of the Saudi Arabian royal family.",train
2961,INT,ADV,"It is one of ten mansions in the middle of The Bishops Avenue that have stood almost completely vacant since they were bought a quarter of a century ago, it is believed for members of the Saudi Arabian royal family.","It is one of ten mansions in the middle of The Bishops Avenue  the heart of Londons spiralling property market  that have stood almost entirely vacant since they were bought a quarter of a century ago, it is believed on behalf of members of the Saudi Arabian royal family.",train
5560,ELE,INT,"She has many adventures as Johansson and, in the end, dies in a car crash.","She has a series of adventures as Johansson and, in the end, dies in a car crash.",train
5560,INT,ELE,"She has a series of adventures as Johansson and, in the end, dies in a car crash.","She has many adventures as Johansson and, in the end, dies in a car crash.",train
4048,ADV,INT,"While the  gures published this month by Smoking In England show that the use of electronic cigarettes by smokers has levelled off, their data also shows the huge increase in use since May 2011, said James Dunworth, director and co-founder of ecigarettedirect.co.uk.","While the  gures published this month by Smoking In England show that the use of electronic cigarettes by smokers has stopped rising, their data also shows the huge increase in use since May 2011, said James Dunworth, of ecigarettedirect.co.uk.",train
4048,INT,ADV,"While the  gures published this month by Smoking In England show that the use of electronic cigarettes by smokers has stopped rising, their data also shows the huge increase in use since May 2011, said James Dunworth, of ecigarettedirect.co.uk.","While the  gures published this month by Smoking In England show that the use of electronic cigarettes by smokers has levelled off, their data also shows the huge increase in use since May 2011, said James Dunworth, director and co-founder of ecigarettedirect.co.uk.",train
2856,ADV,INT,"That, says the report, is often the first opportunity for violence in the home to be detected and for the woman to be offered help.","That, says the report, is often the first opportunity for violence in the home to be discovered and for the woman to be offered help.",train
2856,INT,ADV,"That, says the report, is often the first opportunity for violence in the home to be discovered and for the woman to be offered help.","That, says the report, is often the first opportunity for violence in the home to be detected and for the woman to be offered help.",train
1612,ADV,ELE,Its really unfair that tips go towards breakages made by customers.,Its really unfair that money from our tips is taken for breakages by customers.,train
1612,ELE,ADV,Its really unfair that money from our tips is taken for breakages by customers.,Its really unfair that tips go towards breakages made by customers.,train
5570,ELE,INT,"Children born in October were almost as  t  they scored highest for strength and came third for power, with December children close behind.","Those born in October were almost as  t, scoring highest for strength and coming third for power, with December children close behind.",train
5570,INT,ELE,"Those born in October were almost as  t, scoring highest for strength and coming third for power, with December children close behind.","Children born in October were almost as  t  they scored highest for strength and came third for power, with December children close behind.",train
2164,ADV,ELE,"While some employees welcome the  exibility of such contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.","Politician Chuka Umunna said, While some employees welcome the  exibility of zero-hours contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.",train
2164,ELE,ADV,"Politician Chuka Umunna said, While some employees welcome the  exibility of zero-hours contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.","While some employees welcome the  exibility of such contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.",train
684,ADV,ELE,"Air India, the national carrier, has also said it will introduce yoga for trainee pilots.","Air India, the national airline, has also said it will introduce yoga for trainee pilots.",train
684,ELE,ADV,"Air India, the national airline, has also said it will introduce yoga for trainee pilots.","Air India, the national carrier, has also said it will introduce yoga for trainee pilots.",train
2437,ADV,INT,"Insects are critical to life on Earth and, with more than a million species, are the most diverse group of creatures on the planet, yet they are misunderstood, hated and often put to death by humans just because they are there.","Insects are critical to life on Earth and, with more than a million species, are the most diverse group of creatures on the planet, but they are misunderstood, hated and often killed by humans just because they are there.",train
2437,INT,ADV,"Insects are critical to life on Earth and, with more than a million species, are the most diverse group of creatures on the planet, but they are misunderstood, hated and often killed by humans just because they are there.","Insects are critical to life on Earth and, with more than a million species, are the most diverse group of creatures on the planet, yet they are misunderstood, hated and often put to death by humans just because they are there.",train
5206,ELE,INT,"At the moment, they only use the ground floor and first floor of Highclere, on the borders of Hampshire.","Currently, only the ground and first floors of Highclere, on the borders of Hampshire, are used.",train
5206,INT,ELE,"Currently, only the ground and first floors of Highclere, on the borders of Hampshire, are used.","At the moment, they only use the ground floor and first floor of Highclere, on the borders of Hampshire.",train
2500,ADV,INT,"The project has now grown into the Grow2Feed Liberia Fish Farm, with 12 tanks, which, when fully stocked, will each have 5,000 fish  providing up to 200,000 fish per year, serving a community of 1,200 predominantly HIV-positive people, including King and his family.","The project has now grown into the Grow2Feed Liberia Fish Farm, with 12 tanks, which, when full, will each have 5,000 fish  providing up to 200,000 fish per year, serving a community of 1,200 mainly HIV-positive people, including King and his family.",train
2500,INT,ADV,"The project has now grown into the Grow2Feed Liberia Fish Farm, with 12 tanks, which, when full, will each have 5,000 fish  providing up to 200,000 fish per year, serving a community of 1,200 mainly HIV-positive people, including King and his family.","The project has now grown into the Grow2Feed Liberia Fish Farm, with 12 tanks, which, when fully stocked, will each have 5,000 fish  providing up to 200,000 fish per year, serving a community of 1,200 predominantly HIV-positive people, including King and his family.",train
1478,ADV,ELE,"Ed Miliband, the Labour leader, said the referendum was a vote from the Scottish people for change.","Ed Miliband, the leader of the Labour Party, said the referendum was a vote from the Scottish people for change.",train
1478,ELE,ADV,"Ed Miliband, the leader of the Labour Party, said the referendum was a vote from the Scottish people for change.","Ed Miliband, the Labour leader, said the referendum was a vote from the Scottish people for change.",train
5320,ELE,INT,Autism is a disorder that one in 100 people have.,Autism is a developmental disorder that more than one in 100 people have.,train
5320,INT,ELE,Autism is a developmental disorder that more than one in 100 people have.,Autism is a disorder that one in 100 people have.,train
656,ADV,ELE,He admits he doesnt know much about France but says that the classes are slowly helping him understand the country as well as the language.,He says he doesnt know much about France but the classes are slowly helping him understand the country and the language.,train
656,ELE,ADV,He says he doesnt know much about France but the classes are slowly helping him understand the country and the language.,He admits he doesnt know much about France but says that the classes are slowly helping him understand the country as well as the language.,train
1316,ADV,ELE,"Pub group J D Wetherspoon has 24,000 of its staff  80% of its workforce  on the terms.","Pub group J D Wetherspoon has 24,000 of its staff  80% of its workforce  on zero-hours contracts.",train
1316,ELE,ADV,"Pub group J D Wetherspoon has 24,000 of its staff  80% of its workforce  on zero-hours contracts.","Pub group J D Wetherspoon has 24,000 of its staff  80% of its workforce  on the terms.",train
2768,ADV,INT,"What they want to do is turn this into Benidorm, but what draws people here is wildlife and the wind.","What they want to do is turn this into Benidorm, but what attracts people here is wildlife and the wind.",train
2768,INT,ADV,"What they want to do is turn this into Benidorm, but what attracts people here is wildlife and the wind.","What they want to do is turn this into Benidorm, but what draws people here is wildlife and the wind.",train
182,ADV,ELE,"Steck, he says, was planning to climb Everests west ridge, first done in 1963, descend to the South Col and then immediately climb Lhotse via a new route, all without fixed ropes.",Steck was planning to climb Everests west ridge and then immediately climb Lhotse via a new route without fixed ropes.,train
182,ELE,ADV,Steck was planning to climb Everests west ridge and then immediately climb Lhotse via a new route without fixed ropes.,"Steck, he says, was planning to climb Everests west ridge, first done in 1963, descend to the South Col and then immediately climb Lhotse via a new route, all without fixed ropes.",train
