OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
577,ELE,ADV,Its hard to sleep if youre one of the 15 million Americans who work irregular hours.,Its hard to sleep if youre one of the 15 million American shift workers who work irregular hours.,train
1893,ELE,ADV,"His team found meningitis at Times Square, a trace of anthrax on a train carriage and bacteria that cause plague on a rubbish bin and ticket machine at stations in uptown Manhattan.","In what Mason called the  rst city-scale genetic pro le ever, his team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",train
1129,ELE,ADV,"If we have to pay a tax of 23%, we will all die on the island, says Kakali.","If we have to pay a tax of 23%, Im sorry to say it but we will all die on the island, says Kakali.",train
507,ELE,ADV,"It is an important moment in the life of our nation but, above all, it is a wonderful moment for a warm and loving couple who have got a brand new baby boy.","It is an important moment in the life of our nation but, I suppose, above all, it is a wonderful moment for a warm and loving couple who have got a brand new baby boy.",train
1663,ELE,ADV,Americans think that 33% of their population are immigrants but it is really only 14%.,"Americans think that 33% of their population are immigrants, when in fact it is only 14%.",train
961,ELE,ADV,"For the past ten years, the US National Park Service has recorded sound levels at more than 600 parks in the US, including Yosemite in California, Yellowstone and Denali in Alaska.","For the past ten years, the US National Park Service has recorded sound levels at more than 600 sites across the US, including Yosemite in California, Yellowstone and Denali in Alaska.",train
1269,ELE,ADV,"But, the rest of us live here all year.","But, the rest of us live here year round.",train
731,ELE,ADV,"Some populations of mammals, birds, reptiles and amphibians have reduced even more, with freshwater species declining by 76% over the same period.","Some populations of mammals, birds, reptiles and amphibians have suffered even bigger losses, with freshwater species declining by 76% over the same period.",train
9,ELE,ADV,"Bartho Boer, a spokesman for the Mayor, says that the plans are not illiberal.","But Bartho Boer, a spokesman for the Mayor, denies that the plans are illiberal.",train
1173,ELE,ADV,"The number of people who use e-cigarettes while continuing to smoke is going down, West said.","Numbers who use e-cigarettes while continuing to smoke are going down, West said.",train
1452,ELE,ADV,"I thought she might send me  owers because the book was a declaration of love for her, but she didnt understand, Delacourt said.","I thought she might send me  owers as it was a declaration of love for her, but she didnt understand, Delacourt said.",train
427,ELE,ADV,"But we can, and should, do more to increase transparency and build public support for privacy protections.","But more can, and should, be done to increase transparency and build public support for privacy protections in place.",train
34,ELE,ADV,The right of indigenous people in South 6 Americas Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed the convention.,The right of indigenous communities in South 6 Americas Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed up to the convention.,train
1617,ELE,ADV,Its hard to say how much I earn in a shift; maybe about 40.,"Its hard to say how much I earned a shift; maybe around 40, 20 from card tips.",train
45,ELE,ADV,The European Parliament have said that health warnings will cover nearly two-thirds of cigarette packs and there will be a ban on menthol cigarettes in the EU.,Health warnings covering nearly two-thirds of cigarette packs and a ban on menthol cigarettes across the EU have come a step nearer following a vote in the European Parliament.,train
1194,ELE,ADV,"Tom, Manchester: A big night of tips can help pay the rent Average tips: 40 per eight-hour shift I think they treat waiters best in ... Italy  Where I used to work, waiters kept 80% of cash tips and 40% of card tips.","Tom, Manchester: A big night of tips can help pay the rent Average tips: 40 per eight-hour shift I think they treat waiters best in ... Italy  Where I used to work,  oor staff kept 80% of cash tips and 40% of card tips.",train
809,ELE,ADV,"George W Bush, Benedict Cumberbatch and Stephen Hawking have done it.","George W Bush, Benedict Cumberbatch and Stephen Hawking have taken part.",train
1322,ELE,ADV,"Industries where employers were most likely to have at least one person on a zero-hours contract were hotels, catering and leisure (48%), education (35%) and healthcare (27%).","Industries where employers were most likely to report at least one person on a zero-hours contract were hotels, catering and leisure (48%), education (35%) and healthcare (27%). ",train
64,ELE,ADV,The site charges a 4% fee for successful campaigns.,The site levies a 4% fee for successful campaigns.,train
1655,ELE,ADV,"Steve Deace, an Iowa conservative, said that Trumps behaviour is both a good and a bad thing.","Steve Deace, a prominent Iowa conservative, said that Trumps antics are both a good and a bad thing.",train
813,ELE,ADV,"Actor Verne Troyer used milk, also for environmental reasons.","Actor Verne Troyer used milk, again citing environmental reasons.",train
2118,ELE,ADV,The trip has not been without its problems.,The trip has not been problem free.,train
1262,ELE,ADV,"You need a 15-minute distance, and typical drones have about that distance.",You need a 15-minute distance and typical off-the-shelf drones have about that distance.,train
1521,ELE,ADV,"He spent two months in prison; then, they let him out on 50,000 bail.","He spent two months in prison before being bailed for 50,000.",train
1224,ELE,ADV,Is this the moment when streaming goes mainstream?,Is this the moment when streaming goes truly mainstream?,train
1198,ELE,ADV,You wont be surprised if you see an ex in the street with a new girlfriend or boyfriend: you already know theyre with someone else because youve seen the romantic sel es.,You wont be surprised by an ex in the street with a new girlfriend or boyfriend: you already know theyre dating someone else from the romantic sel es.,train
2145,ELE,ADV,"Quali cations: A university degree, usually in automotive/mechanical engineering or motorsport technology.","Quali cations: A university degree, typically in automotive/mechanical engineering or motorsport technology.",train
474,ELE,ADV,"Big efforts have been made in recent years to increase the number of those who carry an organ donation card, with a lot of success.","Big efforts have been made in recent years to increase the number of those who carry an organ donation card, with a good deal of success.",train
623,ELE,ADV,The swimming pool is filled with dirty water and has flowers growing through its tiles.,The swimming pool is filled with a foot of brackish water and has flowers growing through its tiles.,train
298,ELE,ADV,"The number of minutes Americans spend on Facebook is falling, too.","The number of minutes Americans spend on Facebook appears to be falling, too.",train
304,ELE,ADV,"He added that memory researchers have always known that memory does not work like a video camera, recording all the details of anything we experience.","Memory researchers have always recognized that memory does not, as is often assumed, work like a video camera, faithfully recording all of the details of anything we experience.",train
743,ELE,ADV,Webb and the Colombian former executive Luis Bedoya entered guilty pleas in the US.,Webb and the Colombian former executive committee member Luis Bedoya were among those whose guilty pleas were entered in the US.,train
1488,ELE,ADV,"In London, they are also creating a 37-screen pop-up cinema, one screen to show each of Shakespeares plays.","In London, they are also creating a 37-screen pop-up cinema, one screen to showcase each of Shakespeares plays, along the South Bank.",train
2155,ELE,ADV,You also need to have strong personal ethics and to understand the law.,You also need a strong sense of personal ethics and an understanding of the law.,train
241,ELE,ADV,"Its much more complex, says Benedict Evans, a digital media specialist.","Its a much more complex, multifaceted environment, says Benedict Evans, a digital media specialist at Enders.",train
1039,ELE,ADV,"As soon as the children at a primary school in Stirling, Scotland, hear the words daily mile, they leave the classroom and start running around the school  eld.","As soon as the children at one primary school in Stirling hear the words daily mile, they down their pencils and head out of the classroom to start running laps around the school  eld.",train
764,ELE,ADV,The image also shows a dramatic canyon 7 to 9km deep.,The image also shows a dramatic canyon estimated to be 7 to 9km deep.,train
1102,ELE,ADV,"There are riches here, riches that the local inhabitants badly need, said energy spokesman Vicente Fernandez Guerrero.","""There are riches here, riches that are badly needed by local inhabitants, said Vicente Fernandez Guerrero, secretary-general of Innovation, Industry and Energy for Andalucia.",train
334,ELE,ADV,I try to help a young person who has been earning 300 a week illegally.,I try to engage a young person who has been earning 300 a week through illegal methods.,train
1719,ELE,ADV,Youre advertising a problem that doesnt exist in a big way and youre going to stop people from wanting to come to Perth and your beautiful countryside around it.,Youre advertising a problem that doesnt exist in a major way and youre deterring people from wanting to come to Perth and your beautiful countryside around it.,train
1422,ELE,ADV,"When water evaporates from the oceans, the vapour can rise over nine miles to form rain clouds that reflect sunlight; or, it may rise just a few miles and fall slowly back down without forming clouds.","When water evaporates from the oceans, the vapour can rise over nine miles to form rain clouds that reflect sunlight; or, it may rise just a few miles and drift back down without forming clouds.",train
1868,ELE,ADV,McKinlay believes humans must still able to take control of their navigation.,"Ultimately, McKinlay believes, its essential that humans remain able to take control of their navigation.",train
248,ELE,ADV,"There must be something wrong with this country, said Nadia al Husin.","There must be something wrong with this country, said Nadia al Husin, holding up a banner calling on the government to do more for education.",train
795,ELE,ADV,"Talking about the car, he said, Youre just sitting there; no steering wheel, no pedals.","He said of the car: Youre just sitting there; no steering wheel, no pedals.",train
1544,ELE,ADV,"In 2013, one of the mothers, who is 33 and unemployed, wanted her ex-partner to pay maintenance for her daughter.","But, in 2013, one of the mothers, who is 33 and unemployed, sued her ex-partner for maintenance for her daughter.",train
1508,ELE,ADV,"When you enter a department store, cameras are watching you.",Enter a department store and you will be watched.,train
599,ELE,ADV,Oh yes!,"Oh yes, definitely. ",train
316,ELE,ADV,Allen has been leading classes in the north-east town for 45 years.,"Allen, a former volunteer with the Red Cross, has been leading classes in the north-east seaside town for 45 years.",train
150,ELE,ADV,The European Parliament have said that health warnings will cover nearly two-thirds of cigarette packs and there will be a ban on menthol cigarettes in the EU.,Health warnings covering nearly two-thirds of cigarette packs and a ban on menthol cigarettes across the EU have come a step nearer following a vote in the European Parliament.,train
1245,ELE,ADV,"In many ways, it is the differences between countries that are the most interesting and important aspects of the study.","And, in many ways, it is not our misperceptions but these realities across different countries that are the most interesting and important aspects of the study.",train
291,ELE,ADV,"The other group did a ten-minute warm-up on the bike, then four minutes of Tabata training, four times a week  plus one 30-minute session of exercise with two minutes of Tabata.","The other group did a ten-minute warm-up on the bike, followed by four minutes of Tabata intervals, four times a week  plus one 30-minute session of steady exercise with two minutes of intervals.",train
454,ELE,ADV,"Deep in its eastwest valley, with high mountains all around, Rjukan and the 3,400 people who live there are in shadow for half the year.","Deep in its eastwest valley, surrounded by high mountains, Rjukan and its 3,400 inhabitants are in shadow for half the year.",train
2165,ELE,ADV,"The poll shows that 17% of employers in the private sector use zero-hours contracts, lower than the 34% of organizations in the voluntary sector and 24% in the public sector.","The institutes  gures also suggest that 17% of employers in the private sector made use of zero- hours contracts, considerably lower than the 34% of organizations in the voluntary sector and 24% in the public sector.",train
1922,ELE,ADV,"Most noise is at that low frequency but there is more background noise in the high frequencies, too.",Most noise is at that low frequency but the background noise of the ocean is raised even in the high frequencies.,train
1407,ELE,ADV,"In other countries, there is much more support and acceptance of the bene ts of organic food and farming.","In other countries, there have long been much higher levels of support and acceptance of the bene ts of organic food and farming.",train
908,ELE,ADV,"It makes the referees job better and makes them more effective on the field of play, says Riley.","We are all in favour of anything that makes the referees job better and makes them more effective on the field of play, says Riley.",train
1895,ELE,ADV,"The bacteria of Swiss cheese were found in midtown Manhattan and the  nancial district, and the bacteria used to make kimchi and sauerkraut showed up in the  nancial district and Bay Ridge.","The distinctive bacteria of Swiss cheese were more localized to midtown Manhattan and the  nancial district, and the bacteria used to ferment cabbage for kimchi and sauerkraut showed up in the  nancial district and Bay Ridge.",train
1563,ELE,ADV,What is it like to look at the last of something?,What is it like to look at the very last of something?,train
1355,ELE,ADV,A single brain spot contains a number of related words.,A single brain spot is associated with a number of related words.,train
1631,ELE,ADV,"In the developing world, there is almost no food waste, says Robert van Otterdijk, coordinator of the UN Food and Agriculture Organizations Save Food programme.","In the developing world, food waste is virtually non-existent, says Robert van Otterdijk, coordinator of the UN Food and Agriculture Organizations Save Food programme.",train
927,ELE,ADV,She  nds it satisfying to return to a store where she has previously been a mystery shopper and see standards have improved.,"She does, however,  nd it satisfying to return to a store she has previously mystery shopped and see standards have improved.",train
978,ELE,ADV,You cant say to the politicians that wolves are a big tourist attraction.,It is not as if you can argue to the politicians that wolves are a big tourist attraction.,train
382,ELE,ADV,"A rice-growing co-operative in Sierra Leone asked us if we could do this on our property so that they can feed their workers and we have had interest from Nigeria and Central America, said Sheehy.","A rice-growing co-op in Sierra Leone asked us if we could do this on our property so that they can feed their workers and we have had interest from Nigeria and Central America, said Sheehy.",train
423,ELE,ADV,"Basically there will be no such thing as the perfect murder any more because a virtual autopsy allows you to find every piece of evidence, he said.","Basically there will be no such thing as the perfect murder any more as a virtual autopsy allows you to find every piece of evidence, he said.",train
1329,ELE,ADV,He also has the support of a sports psychologist and an exercise regime to help him run 11km during a game.,"He also has the support of a sports psychologist, Liam Slack, for regular guidance and an exercise regime to help him handle the 11km he runs during a game.",train
125,ELE,ADV,"In China, the top 10% now earn nearly 60% of the income.","In China, the top 10% now take home nearly 60% of the income.",train
103,ELE,ADV,"Alexs vision, energy and ability have built teams that are some of the best and most loyal in world sport.","Alexs vision, energy and ability have built teams  both on and off the pitch  that his successor can count on as among the best and most loyal in world sport.",train
1455,ELE,ADV,"Children born in October were almost as  t  they scored highest for strength and came third for power, with December children close behind.","Those born in October were almost as  t, scoring highest for strength and coming third for power, with December children close behind.",train
487,ELE,ADV,We are creating an organic computer.,"Basically, we are creating what I call an organic computer.",train
1164,ELE,ADV,"Lauren Raskauskas, 22, Naples, Florida Raskauskas describes herself as a private person.","Lauren Raskauskas, 22, Naples, Florida Raskauskas describes herself as a pretty private person.",train
136,ELE,ADV,"Its much more complex, says Benedict Evans, a digital media specialist.","Its a much more complex, multifaceted environment, says Benedict Evans, a digital media specialist at Enders.",train
2054,ELE,ADV,"Food waste is happening in countries where people have more money, so they can throw away food.",Food waste is happening in countries where people can afford to throw away food.,train
747,ELE,ADV,"Among those also charged on Thursday were Rafael Salguero, a Guatemalan who left the executive committee in May; the former South American confederation secretary general Eduardo Deluca; former Peruvian football federation president Manuel Burga; and Bolivias football president, Carlos Chaves, already jailed in his own country.","Among those also charged on Thursday were Rafael Salguero, a Guatemalan who left the executive committee in May; the former South American Confederation Secretary General, Eduardo Deluca; Perus former football federation president, Manuel Burga; and Bolivias football president, Carlos Chaves, already jailed in his own country.",train
1273,ELE,ADV,"Some danced, some took photos, some drank, but mostly they just walked and talked about football, waiting for the next game to begin on the big screen nearby.","Some danced, some posed for photos, some drank, but mostly they just walked and talked football, waiting for the next game to begin on the nearby FanFest big screen.",train
1871,ELE,ADV,"She has many adventures as Johansson and, in the end, dies in a car crash.","She has a series of adventures as Johansson until she is eventually found out and, in the end, dies in a car crash.",train
2030,ELE,ADV,But you still hear horror stories from new employees at some chains.,"However, you still hear horror stories from new employees at some chains.",train
1171,ELE,ADV,"About a year and a half ago, he said in 1969, kids suddenly started saying to me, Youre the greatest blues guitarist in the world.","About a year and a half ago, he said in 1969, all of a sudden, kids started coming up to me saying, Youre the greatest blues guitarist in the world.",train
145,ELE,ADV,"In Belo Horizonte, police clashed with protesters who tried to get into a football stadium, where there was a Confederations Cup match between Nigeria and Tahiti.","In Belo Horizonte, police clashed with protesters who tried to break through a cordon around a football stadium hosting a Confederations Cup match between Nigeria and Tahiti.",train
381,ELE,ADV,"A lot of farmed fish is inbred, which causes problems, but we are using a process with local fish from Liberia, not fish from another region.","A lot of farmed fish is inbred, which does cause problems, but we are using a process with local fish sourced in Liberia, not fish from another region, said Sheehy.",train
122,ELE,ADV,"Maycon de Mattos Batista, a financial analyst who used to work with Anitta, said there has been a huge change in Anittas image, but not of her colour.","Maycon de Mattos Batista, a financial analyst who worked with Anitta while she was an intern, said there had been a huge change in Anittas image, but not of her colour.",train
784,ELE,ADV,Millions of barrels of oil are used to make plastic bottles and transporting mineral water across the planet produces even more carbon emissions.,Millions of barrels of oil are used in the manufacture of plastic bottles and the transportation of mineral water across the planet produces even more carbon emissions.,train
612,ELE,ADV,"In 2015, SOHAY helped 1,540 children to leave dangerous work and helped 2,125 more children  those who would soon start work  to go to school.","In 2015, SOHAY helped 1,540 children to leave hazardous work and 2,125 vulnerable children  those in danger of entering work  into school.",train
788,ELE,ADV,"Bananas have been the most popular fruit in the UK since 1996  adults ate 221g per adult per week in 2014, much more than apples (131g) and oranges (48g).","Bananas have been the most popular fruit in the UK since 1996, reaching 221g per adult per week in 2014, well above apples (131g) and oranges (48g).",train
419,ELE,ADV,"Robin Dunbar, Professor of Evolutionary Psychology at Oxford University, was sceptical about the study.","Robin Dunbar, Professor of Evolutionary Psychology at Oxford University, was dubious about the findings.",train
1345,ELE,ADV,"Each day, they spend up to eight hours visiting  ve to ten stores, plus another hour or two writing detailed reports on every part of their visit.","Each day, they typically spend up to eight hours visiting  ve to ten stores, plus another hour or two  ling detailed reports on every aspect of their visit.",train
1358,ELE,ADV,"Each person heard about 25,000 words  and more than 3,000 different words  as they lay in the scanner.","Per person, that amounted to hearing roughly 25,000 words  and more than 3,000 different words  as they lay in the scanner.",train
249,ELE,ADV,"At a smaller rally in Brasilia, demonstrators entered the high-security area of the national congress.","At a far smaller rally in Brasilia, demonstrators broke through police lines to enter the high-security area of the national congress.",train
448,ELE,ADV,"It will take a few more months for India, which now has 1,300 big cats in several huge protected areas, to finish the survey, he added.","It will take a few more months for India, which now has 1,300 big cats in several huge protected areas, to finalize the data, he added.",train
801,ELE,ADV,"At the moment, they only use the ground floor and first floor of Highclere, on the borders of Hampshire.","Currently, only the ground and first floors of Highclere, on the borders of Hampshire, are used.",train
1942,ELE,ADV,"From 2006 to 2008, Duran took out 68 loans from 39 banks in Spain.","From 2006 to 2008, Duran took out 68 commercial and personal loans from 39 banks in Spain.",train
811,ELE,ADV,"The charity WaterAid is asking people to use recycled water from their baths or rainwater from their gardens, or to use sea water.",The charity WaterAid is asking people to use recycled water from bathtubs or garden butts or to douse people with sea water.,train
1205,ELE,ADV,And 39% are connected to people they have never met.,And 39% are connected to people they have never met in person.,train
970,ELE,ADV,"But Piscedda says, The work I can create, as mayor, is temporary.","The work I can create, as mayor, is temporary.",train
415,ELE,ADV,"There were a lot of girls in shock, she said.",There were a lot of girls in shock.,train
1536,ELE,ADV,Automation We have known about driverless cars ever since Google began testing the vehicles in 2012 but no-one really knows when driverless cars will become commonplace.,Automation Driverless cars have been in the headlines ever since Google began road testing the vehicles back in 2012 but no-one really knows when driverless cars will become commonplace.,train
655,ELE,ADV,"He wanted to cross the Channel because he speaks fluent English but, with language classes, he says he is happy to stay in France.","He wanted to cross the Channel because he speaks fluent English but, with language classes, he says he is happy to settle in France.",train
1741,ELE,ADV,Its important to be able to reorganize staff rotas quickly to respond to the weather and zero-hours contracts allow us to do this.,Our properties have told us its important to be able to reorganize staff rotas quickly to respond to the weather and zero-hours contracts allow us to do this.,train
916,ELE,ADV,Solar energy will make up a third of Moroccos renewable energy supply by 2020.,"Solar energy will make up a third of Moroccos renewable energy supply by 2020, with wind and hydro taking the same share each.",train
1979,ELE,ADV,"There were about 900 music festivals in the UK between May and September in 2014, he said, and they cannot all continue.","There were about 900 music festival events in the UK between May and September 2014, he said, and there is no way they can all continue.",train
590,ELE,ADV,"Some follow the timetable of Mecca, for example Awan, a father of two young children, including a 12-year-old who recently started fasting.","Some, such as Awan  a father of two young children, including a 12-yearold who recently started fasting  follow the timings of Mecca.",train
2081,ELE,ADV,The website ATMInventor.com says: Who invented the idea of an ATM?,The website ATMInventor.com concludes: Who invented the idea of an ATM?,train
1790,ELE,ADV,Martha Wood lives beside a loud bar that has live music.,Martha Wood lives beside a loud bar that hosts live music.,train
1510,ELE,ADV,"If it sounds familiar, its because the internet has been using techniques like these for years.","If it sounds familiar, its because the online world has been using techniques like these for years.",train
866,ELE,ADV,"Legos profits rose strongly in the first half of 2014, helped by the success of its Lego Movie in the US and UK.","Legos profits rose strongly in the first half of 2014, helped by the success of its Lego Movie, which has stormed box offices in the US and UK.",train
1872,ELE,ADV,"Delacourt is one of Frances best-loved authors; his last novel, My List of Desires, was translated into 47 languages and they are making a  lm of it.","Delacourt has become one of Frances best-loved authors; his previous novel, My List of Desires, was translated into 47 languages and is now being adapted into a  lm.",train
209,ELE,ADV,We will never forget what he has done for this club and for the game in general.,What he has done for this club and for the game in general will never be forgotten.,train
426,ELE,ADV,He added that the new method was very helpful in re-examining cases where the cause of death was unclear.,He added that the new method was particularly helpful in re-examining cases where the cause of death was unclear.,train
1401,ELE,ADV,"Tom Sanders, a professor of nutrition at Kings College London, said the research showed some differences.","Tom Sanders, a professor of nutrition at Kings College London, said the research did show some differences.",train
1104,ELE,ADV,"They will use the best technology in the world here, Fernandez said.","The best technology in the world will be used here, Fernandez insisted.",train
111,ELE,ADV,"Argentina is unhappy that the US outdoor clothing retailer, Patagonia, wants a domain name that has been known far longer as a region of spectacular beauty.","Argentina has lodged an expression of its unhappiness that the US outdoor clothing retailer, Patagonia, is claiming a domain name that has been known far longer as a region of spectacular beauty that also has its own parliament.",train
1889,ELE,ADV,"Researchers from Stirling University have begun a study to look for evidence of the physical, cognitive and emotional bene ts of the daily mile.","The extent of the bene ts have yet to be determined but researchers from Stirling University have launched a comparative study to look for quantitative evidence of the physical, cognitive and emotional bene ts of the daily mile.",train
1565,ELE,ADV,"There are only two other northern white rhinos in the world, both in zoos, both female.","Apart from these three animals, there are only two other northern white rhinos in the world, both in zoos, both female.",train
2143,ELE,ADV,Race engineer A race engineer takes information from the driver and gives it to the mechanics.,Race engineer A race engineer liaises between the driver and the mechanics.,train
2136,ELE,ADV,Faehrmann said the protests showed that Australians wanted sharks to be protected: Whats amazing is that so many people in Australia love sharks.,Faehrmann said the protests had shown Australians wanted sharks protected: Whats amazing is so many people in Australia love sharks.,train
438,ELE,ADV,"Changes to US surveillance law, introduced under President Bush and renewed under Obama in December 2012, made it possible for the NSA to access the information.","The NSA access was enabled by changes to US surveillance law, introduced under President Bush and renewed under Obama in December 2012.",train
1700,ELE,ADV,"And, there have been lots of goals: 28 in the  rst eight games  almost three times as many as at the same stage in South Africa in 2010.","Elsewhere, there has been a glut of goals: 28 in the  rst eight games  almost three times as many as at the same stage in South Africa in 2010.",train
1213,ELE,ADV,"He spends large parts of his days walking in Central Park or the Battery Park in downtown Manhattan near Wall Street, talking to some of New Yorks wealthiest people.","Cockrell, a former Wall Street worker turned therapist, spends large parts of his days walking through Central Park or the Battery Park in downtown Manhattan near Wall Street, as a con dant and counsellor to some of New Yorks wealthiest people.",train
108,ELE,ADV,"Amazon has applied for many new domains, including .shop, .song, .book and .kindle.","Amazon has applied for dozens of new domains, including .shop, .song, .book and .kindle.",train
30,ELE,ADV,Nearly 80% of young smartphone owners regularly use a social networking application but two-thirds use more than one.,"Nearly 80% of young smartphone owners regularly use a social networking application, says the research firm Enders Analysis, but two-thirds use more than one.",train
1380,ELE,ADV,"This learned deafness is a real problem, Fristrup told the American Association for the Advancement of Science meeting in San Jose.","This learned deafness is a real issue, Fristrup told the American Association for the Advancement of Science meeting in San Jose.",train
752,ELE,ADV,"Jenna Gavin, 29, lives in the family home where she grew up.","Jenna Gavin, 29, lives in Southport, Merseyside, in the family home where she grew up.",train
1254,ELE,ADV,Kelley says that synchronized hours could have many positive effects.,Kelley says that synchronized hours could have many positive consequences.,train
585,ELE,ADV,"I would only stop if it hurt my health, Karim said.","The only reason to stop would be if it hurts my health, Karim said.",train
1927,ELE,ADV,Most of them did not enjoy the experience.,"On average, they did not enjoy the experience.",train
1226,ELE,ADV,"Apple, and the record industry, cannot afford to get rid of the download market yet  so streaming and downloading will have to coexist under the Apple brand.","Apple, and the record industry, cannot afford to get rid of the download market just yet  so streaming and downloading will have to coexist under the Apple brand, one representing the future as the other gets progressively slower and sicker.",train
2073,ELE,ADV,"At a swimming pool in Bristol, she taught me some simple ways to help me hold my breath for longer while swimming underwater.","At a pool in Bristol, she taught me some simple exercises to help me hold my breath for longer while swimming underwater.",train
878,ELE,ADV,"For the experiment, Carle had to give up his smartphone, television, refrigerator (all made in China); his glasses (Italian); his morning coffee (Guatemalan) and his favourite David Bowie music (British).","The experiment cost Carle his smartphone, television, refrigerator (all made in China); his spectacles (Italian); his underpants (Moroccan); morning coffee (Guatemalan) and his adored David Bowie music (British).",train
1746,ELE,ADV,"A few weeks earlier, Riley, Dunn and another former referee, Peter Jones, went to another level-5 match to check another young referee  John Brooks.","A few weeks earlier, Riley, Dunn and another former referee, Peter Jones, made their way to another level-5 match to monitor another referee tipped to progress  John Brooks.",train
180,ELE,ADV,"Later that day, he climbed to the summit of Everest, and reached the top in complete darkness early on Sunday.","That same day, he climbed up to the summit of Everest itself, reaching the top in complete darkness early on Sunday.",train
1098,ELE,ADV,"From 2006 to 2008, Duran took out 68 loans from 39 banks in Spain.","From 2006 to 2008, Duran took out 68 commercial and personal loans from 39 banks in Spain.",train
2133,ELE,ADV,Prices have gone up but they havent gone up as quickly as the rest of the fast-food chains in the US.,Prices have indeed gone up but they havent gone up as quickly as the rest of the fast-service chains in the US.,train
1087,ELE,ADV,"We need to know what characteristics this shopper has and that, when those characteristics are present, this is what a person usually does.","Its that you need to know that this shopper has these characteristics and, in the past, that when those characteristics are present, this is what a person tends to do.",train
1177,ELE,ADV,"Some local authorities and organizations treat e-cigarettes like cigarettes  they ban them in public places and outdoors, he said.","There is a tendency among some local authorities and organizations to treat e-cigarettes as cigarettes and ban them in public places and outdoors, he said.",train
91,ELE,ADV,"That way, the mice associated fear of the electric shock with the memory of the first box.","That way, the mice learned to associate fear of the electric shock with the memory of the first chamber.",train
1882,ELE,ADV,"Children that get a high-quality  rst experience will have greater agility, balance and coordination, and are more likely to develop an enjoyment of physical activity and be good at sport as they grow up, he said.","Children that get a high-quality  rst experience, which develops their physical literacy, are those that will have greater agility, balance and coordination, and are more likely to develop an enjoyment of physical activity and excel in sport as they grow up, he said.",train
2125,ELE,ADV,"But, protests have happened less often since the opening day, when small demonstrations took place in several cities and police used pepper spray.","But, protests have diminished since the opening day, when small demonstrations took place in several cities, prompting police to use tear gas and pepper spray.",train
625,ELE,ADV,Another guard outside Royal Mansion would not say if anyone was home and a member of staff at another mansion warned the Guardian about the guard dogs.,"Another, outside Royal Mansion, declined to say if anyone was home, while a member of staff at another mansion simply warned the Guardian about the guard dogs.",train
70,ELE,ADV,"Now, I hope, men and women who want to start a family but havent met the right person yet will have another choice, says Limal.","Now, I hope, men and women who want to start a family but havent met the right person yet will have another option, says Limal.",train
1500,ELE,ADV,"Most noise is at that low frequency but there is more background noise in the high frequencies, too.",Most noise is at that low frequency but the background noise of the ocean is raised even in the high frequencies.,train
765,ELE,ADV,"Cathy Olkin, a mission scientist, said: Charon just blew our socks off when we saw the new image.","Cathy Olkin, a mission scientist, said: Charon just blew our socks off when we had the new image today.",train
294,ELE,ADV,"Most people use it to get fit or to get even fitter, but the programme also burns fat.",So while it is used by most people to get fit  or by fit people to get even fitter  it also burns fat.,train
446,ELE,ADV,"This is very good news, said Maheshwar Dhakal, an ecologist with Nepals Department of National Parks and Wildlife Conservation.","This is very encouraging, said Maheshwar Dhakal, an ecologist with Nepals Department of National Parks and Wildlife Conservation.",train
469,ELE,ADV,"In the Philippines, the educational reforms introduced after independence in 1946 have helped older people  elementary and high school education became compulsory.","In the Philippines, older people have benefited from the educational reforms introduced after independence in 1946, which made elementary and high school education compulsory.",train
1028,ELE,ADV,"Delacourt is one of Frances best-loved authors; his last novel, My List of Desires, was translated into 47 languages and they are making a  lm of it.","Delacourt has become one of Frances best-loved authors; his previous novel, My List of Desires, was translated into 47 languages and is now being adapted into a  lm.",train
433,ELE,ADV,Google said: Google cares very much about the security of our users data.,"In a statement, Google said: Google cares deeply about the security of our users data.",train
1551,ELE,ADV,"If we have to pay a tax of 23%, we will all die on the island, says Kakali.","If we have to pay a tax of 23%, Im sorry to say it but we will all die on the island, says Kakali.",train
578,ELE,ADV,Do you know who gets the most sleep and the best quality of sleep in America?,Want to know who gets the most sleep and the best quality of sleep in America?,train
246,ELE,ADV,"The numbers, released by the Chartered Management Institute (CMI), show that men in UK management jobs earned average bonuses of 6,442 in 2012  compared with 3,029 for women.","The figures, released by the Chartered Management Institute (CMI), reveal that men in UK management roles earned average bonuses of 6,442 in 2012 compared with 3,029 for women.",train
368,ELE,ADV,"The victory for Paulo Muoka Nzili, 85, Wambugu Wa Nyingi, 84, and Jane Muthoni Mara, 73, was the result of a three-year battle in the courts.","Fridays historic victory for Paulo Muoka Nzili, 85, Wambugu Wa Nyingi, 84, and Jane Muthoni Mara, 73, was the result of a three-year battle through the courts.",train
2032,ELE,ADV,"Elle, 22, Edinburgh: We never know whether its fair Average tips: 20 per eight-hour shift I think they treat waiters best in ... France  I have three part-time jobs.","Elle, 22, Edinburgh: We never know whether its fair Average tips: 20 per eight-hour shift I think they treat waiters best in ... France  I work three jobs, all on part-time zero-hours contracts, in catering and hospitality.",train
