OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
294,ADV,ELE,So while it is used by most people to get fit  or by fit people to get even fitter  it also burns fat.,"Most people use it to get fit or to get even fitter, but the programme also burns fat.",train
446,ADV,ELE,"This is very encouraging, said Maheshwar Dhakal, an ecologist with Nepals Department of National Parks and Wildlife Conservation.","This is very good news, said Maheshwar Dhakal, an ecologist with Nepals Department of National Parks and Wildlife Conservation.",train
469,ADV,ELE,"In the Philippines, older people have benefited from the educational reforms introduced after independence in 1946, which made elementary and high school education compulsory.","In the Philippines, the educational reforms introduced after independence in 1946 have helped older people  elementary and high school education became compulsory.",train
1028,ADV,ELE,"Delacourt has become one of Frances best-loved authors; his previous novel, My List of Desires, was translated into 47 languages and is now being adapted into a  lm.","Delacourt is one of Frances best-loved authors; his last novel, My List of Desires, was translated into 47 languages and they are making a  lm of it.",train
433,ADV,ELE,"In a statement, Google said: Google cares deeply about the security of our users data.",Google said: Google cares very much about the security of our users data.,train
1551,ADV,ELE,"If we have to pay a tax of 23%, Im sorry to say it but we will all die on the island, says Kakali.","If we have to pay a tax of 23%, we will all die on the island, says Kakali.",train
578,ADV,ELE,Want to know who gets the most sleep and the best quality of sleep in America?,Do you know who gets the most sleep and the best quality of sleep in America?,train
246,ADV,ELE,"The figures, released by the Chartered Management Institute (CMI), reveal that men in UK management roles earned average bonuses of 6,442 in 2012 compared with 3,029 for women.","The numbers, released by the Chartered Management Institute (CMI), show that men in UK management jobs earned average bonuses of 6,442 in 2012  compared with 3,029 for women.",train
368,ADV,ELE,"Fridays historic victory for Paulo Muoka Nzili, 85, Wambugu Wa Nyingi, 84, and Jane Muthoni Mara, 73, was the result of a three-year battle through the courts.","The victory for Paulo Muoka Nzili, 85, Wambugu Wa Nyingi, 84, and Jane Muthoni Mara, 73, was the result of a three-year battle in the courts.",train
2032,ADV,ELE,"Elle, 22, Edinburgh: We never know whether its fair Average tips: 20 per eight-hour shift I think they treat waiters best in ... France  I work three jobs, all on part-time zero-hours contracts, in catering and hospitality.","Elle, 22, Edinburgh: We never know whether its fair Average tips: 20 per eight-hour shift I think they treat waiters best in ... France  I have three part-time jobs.",train
1618,ADV,ELE,"They have got tipping right in Italy, where people dont add a service charge but usually round up their bill so, if they get a meal for 19, they leave a 20 note and dont ask for change.","They have got tipping right in Italy, where customers dont add a big tip but usually round up their bill so, if their meal is 19, they leave a 20 note and dont ask for change.",train
1311,ADV,ELE,You also need a strong sense of personal ethics and an understanding of the law.,You also need to have strong personal ethics and to understand the law.,train
556,ADV,ELE,But the president made clear he did not expect another bitter budget fight and shutdown in 2014.,But the president made clear that he did not expect another serious budget fight and shutdown in 2014.,train
2120,ADV,ELE,"And, they have been surprised that many bars are not set up with big screens for the games.","And, they have been surprised that many bars do not have big screens for the games.",train
1952,ADV,ELE,"After the disaster, Spain woke up to the fact that it possessed a place of real ecological importance and did a lot to clean it up and protect it, he added.","After the disaster, Spain realized that it had a place of real ecological importance and did a lot to clean it up and protect it, he added.",train
1955,ADV,ELE,"Communication between riders and drivers, between different vehicles and between cars and infrastructure is bringing transportation into a new era, according to Allan Clelland, an expert on transportation technology.","Communication between riders and drivers, between different vehicles and between cars and infrastructure is bringing transportation into a new era.",train
152,ADV,ELE,Figures show smoking levels in England are at their lowest since records began  19.5 per cent  but we are determined to further reduce rates of smoking and believe this important step will help.,Smoking levels in England are at their lowest since records began  19.5 per cent  but we want to reduce the numbers of people smoking even more and believe this important step will help.,train
1774,ADV,ELE,"Hannah, a 41-year-old City lawyer, has conducted nearly 500 visits for the Mystery Dining Company in her spare time without receiving remuneration or travel expenses.","Hannah, a 41-year-old lawyer, has made nearly 500 visits for the Mystery Dining Company in her spare time without receiving pay or travel expenses.",train
1489,ADV,ELE,"The National Theatre, the Royal Shakespeare Company and virtually every other theatre production company in the country will be marking the anniversary.","The National Theatre, the Royal Shakespeare Company and almost every other theatre production company in the country will celebrate the anniversary.",train
2128,ADV,ELE,"Almost 60 years after Ray Kroc opened his  rst restaurant in Des Plaines, Illinois, consumers are losing their appetite for a Big Mac and fries.","Almost 60 years since Ray Kroc opened his  rst restaurant in Des Plaines, Illinois, consumers are losing their appetite for a Big Mac and fries.",train
1748,ADV,ELE,How does he feel watching football on TV when a referee gets vilified?,How does he feel when he watches football on TV and a referee is attacked?,train
749,ADV,ELE,"Michael Day, 30, who lives with his parents in Bristol, says he has been caught between paying high rents and saving for a mortgage deposit.","Michael Day, 30, who lives with his parents in Bristol, says its difficult to save for a mortgage deposit when rents are so high.",train
1421,ADV,ELE,"For example, it would make life difficult, if not impossible, in much of the tropics and would guarantee the eventual melting of the Greenland ice sheet and some of the Antarctic ice sheet, with sea levels rising by many metres as a result.","For example, it would make life difficult, if not impossible, in much of the tropics and it would guarantee the eventual melting of the Greenland ice sheet and some of the Antarctic ice sheet.",train
1739,ADV,ELE,"Dave Prentis, of the trade union Unison, said: The vast majority of workers are only on these contracts because they have no choice.","Dave Prentis, of the trade union Unison, said: The majority of workers are only on these contracts because they have no choice.",train
492,ADV,ELE,"In theory, you could imagine that a combination of brains could provide solutions that individual brains cannot achieve by themselves.","In theory, you could imagine that a combination of brains could find solutions that individual brains cannot find alone.",train
472,ADV,ELE,"Relatives are to have a clear right of objection, giving them the chance to show that the deceased would not have wanted to be an organ donor.","Relatives will have a clear right of objection, which will give them the chance to show that their relative did not want to be an organ donor.",train
808,ADV,ELE,"But, in that fi rst journalism job, getting the numbers wrong didnt always add up to failure.","But, in that fi rst journalism job, getting the numbers wrong didnt always mean failure.",train
897,ADV,ELE,The IPCC makes the case that climate change is real and happening much more strongly than before.,The IPCC says that climate change is real and happening much more strongly than before.,train
355,ADV,ELE,"Whereas, in Silicon Valley, everyone is from everywhere.","But, in Silicon Valley, everyone is from everywhere.",train
252,ADV,ELE,"Brazilians tend to be too nice sometimes  they enjoy partying rather than protesting  but something is changing, said Deli Borsari, a 53-year-old yoga instructor.","Brazilians are usually too nice; they enjoy partying, not protesting, but something is changing, said Deli Borsari, a 53-year-old yoga teacher.",train
186,ADV,ELE,"The other group did a ten-minute warm-up on the bike, followed by four minutes of Tabata intervals, four times a week  plus one 30-minute session of steady exercise with two minutes of intervals.","The other group did a ten-minute warm-up on the bike, then four minutes of Tabata training, four times a week  plus one 30-minute session of exercise with two minutes of Tabata.",train
1826,ADV,ELE,"The researchers found much higher levels of cadmium, a toxic metal, in conventional crops.","The researchers also found much higher levels of cadmium, a toxic metal, in regular crops.",train
2105,ADV,ELE,"If you have a vehicle that can go into a neighbourhood, it can deliver from that base.","If you have a vehicle that can go into a neighbourhood, it can deliver from that vehicle.",train
1074,ADV,ELE,"The researchers used underwater microphones to measure the noise created by about 1,600 individual ships as they passed through Haro Strait, in Washington State.","The researchers used underwater microphones to measure the noise made by about 1,600 ships as they passed through Haro Strait, in Washington State, USA.",train
228,ADV,ELE,"I dont believe its whitening; its more the way they are producing her with makeup, hairstylists and the way she dresses, he said.","I dont believe she is whiter; its more the makeup, hairstylists and the way she dresses, he said.",train
1216,ADV,ELE,"And, then, there is the isolation  being in the 1%, it turns out, can be lonely.","And, then, there is the isolation  being in the 1% can be lonely.",train
1320,ADV,ELE,"While some employees welcome the  exibility of such contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.","Politician Chuka Umunna said, While some employees welcome the  exibility of zero-hours contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.",train
1898,ADV,ELE,"The yes campaign scored four big successes, winning 53% of the vote in Scotlands largest city, Glasgow, 57% in Dundee and 51% in North Lanarkshire.","The yes campaign had four big successes  it won 53% of the vote in Scotlands largest city, Glasgow, 57% in Dundee and 51% in North Lanarkshire.",train
293,ADV,ELE,The first three repetitions will feel easy but the last two will feel impossibly hard.,The first three repetitions will feel easy but the last two will feel impossible.,train
550,ADV,ELE,"Its strategy, published in 2013, argues that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.","It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children.",train
1558,ADV,ELE,"He didnt want to risk leaving the US  it was him, not Elvis, said Goldsmith.","He didnt want to risk leaving the US, said Goldsmith.",train
1756,ADV,ELE,You could use this on buildings so you have to spend much less on air conditioning or maybe you wouldnt need it at all.,You could use the mirrors on buildings and spend much less money on air conditioning or maybe you wouldnt need it at all.,train
1499,ADV,ELE,Whales are not usually located right next to ships and so would be subjected to noise of about 60 to 90 decibels  around the level of a lawnmower or a vacuum cleaner.,Whales are not usually right next to ships and so would hear noise of about 60 to 90 decibels  around the level of a vacuum cleaner.,train
1331,ADV,ELE,Buildings warm up in a number of different ways.,Buildings warm up in different ways.,train
1685,ADV,ELE,"The Reaper drone has one failure in 10,000 hours, Singh said.","The Reaper drone, for example, has one failure in 10,000 hours, Singh said.",train
1567,ADV,ELE,"It is a majestic rectangle of strong bone and leathery  esh, a head that expresses pure strength.","It is a majestic rectangle of strong bone, a head of pure strength.",train
1514,ADV,ELE,The most remarkable change is in time spent talking on the phone.,The biggest change is in time spent talking on the phone.,train
1182,ADV,ELE,The fall of the Berlin Wall helped de ne Vienna as the hub for companies wanting to do business in Central Europe.,The fall of the Berlin Wall helped make Vienna a centre for companies who want to do business in Central Europe.,train
1075,ADV,ELE,"The two-year study captured the sounds made by 12 different types of vessel, including cruise ships, container ships and military vehicles, that passed through the strait about 20 times a day.","The two-year study recorded the sound made by 12 different types of ship, including cruise ships, container ships and military ships, that passed through the strait about 20 times a day.",train
933,ADV,ELE,A single brain spot is associated with a number of related words.,A single brain spot contains a number of related words.,train
614,ADV,ELE,"Reject pessimism, cynicism and know that progress is possible.",Reject pessimism and know that progress is possible.,train
2095,ADV,ELE,Kelley says the working day should be more forgiving of our natural rhythms.,Kelley says the working day should be more linked to our natural rhythms.,train
1145,ADV,ELE,"It is a majestic rectangle of strong bone and leathery  esh, a head that expresses pure strength.","It is a majestic rectangle of strong bone, a head of pure strength.",train
506,ADV,ELE,"Speaking outside 10 Downing Street, David Cameron said: It is wonderful news from St Marys, Paddington, and I am sure that, right across the country, and, indeed, right across the Commonwealth, people will be celebrating and wishing the royal couple well.","Speaking outside 10 Downing Street, British Prime Minister, David Cameron said: It is wonderful news from St Marys, Paddington, and I am sure that, right across the country, and, indeed, right across the Commonwealth, people are celebrating and wishing the royal couple well.",train
273,ADV,ELE,International activity is up 41% since December.,International activity has increased by 41% since December.,train
702,ADV,ELE,Kcho is estimated to be paying $900 a month to provide the free wi-fi.,Kcho pays $900 a month to provide the free wi-fi.,train
107,ADV,ELE,"Until now, the differences between commercial, governmental and other types of identity were easily distinguished in every internet address by .com, .gov and 20 other categories.","Until now, the differences between commercial, governmental and other types of identity were easy to see in every internet address by the use of .com, .gov and 20 other categories.",train
953,ADV,ELE,The owners and bartenders need to tell them to go have a smoke but be respectful to their communities.,The owners need to tell them to go and have a smoke but be respectful to their communities.,train
1570,ADV,ELE,The northern white rhino is the rarest species of African rhino.,The northern white rhino is the rarest kind of African rhino.,train
1050,ADV,ELE,"All around the subway, bacteria associated with cheeses  brie, cheddar, parmesan and the mozzarella of ubiquitous New York pizza  turned up.","All around the subway, there were bacteria from cheeses  brie, cheddar, parmesan and the mozzarella found on New York pizza.",train
417,ADV,ELE,"The team from the US, Japan, Germany and the UK asked zookeepers, carers and others who worked with male and female apes of various ages to complete questionnaires on the animals.","The team from the US, Japan, Germany and the UK asked zookeepers and others who worked with male and female apes of various ages to complete questionnaires on the animals.",train
1210,ADV,ELE,Food waste is happening in countries where people can afford to throw away food.,"Food waste is happening in countries where people have more money, so they can throw away food.",train
692,ADV,ELE,"But, authorities suspected he was not paying taxes on the clothes, furniture and other goods he was importing from China.","But, authorities suspected he was not paying taxes on the clothes, furniture and other goods he was bringing in from China.",train
1371,ADV,ELE,"To avoid the same fate, hes spending money to build a patio.","To avoid the same problems, hes spending money to build a patio.",train
565,ADV,ELE,"But, on Tuesday 8th April, 2014, she described the extraordinary moment when she received a message in a bottle, 101 years after he had lobbed it into the Baltic Sea.","But, on Tuesday April 8th, 2014, she described the extraordinary moment when she received a message in a bottle, 101 years after he threw it into the Baltic Sea.",train
479,ADV,ELE,"What is more, there were no dates in his calendar of events he personally had to attend.","Also, there were no dates in his calendar of events he had to attend.",train
143,ADV,ELE,"There must be something wrong with this country, said Nadia al Husin, holding up a banner calling on the government to do more for education.","There must be something wrong with this country, said Nadia al Husin.",train
1120,ADV,ELE,"You never see a reconstruction of a Mesolithic hunter-gatherer with dark skin and blue eye colour, Lalueza-Fox said.","You never see a picture of a Mesolithic hunter-gatherer with dark skin and blue eyes, Lalueza-Fox said.",train
606,ADV,ELE,"Jenny Holdcroft, policy director for IndustriALL, which has been closely involved in the Accord, said that the agreement ensured that factories would not lose orders during closure because brands had committed to maintain orders with suppliers for two years.","Jenny Holdcroft, policy director for IndustriALL, which has been closely involved in the Accord, said that the agreement made sure that factories would not lose orders during closure because companies agreed to continue orders with suppliers for two years.",train
498,ADV,ELE,"It was Mathew Morris who first uncovered the body, in the first hour of the first day of the excavation.","It was Mathew Morris who first found the body, in the first hour of the first day of the excavation.",train
1222,ADV,ELE,"If you are part of the 1%, you still have problems and they are legitimate to you.","If you are part of the 1%, you still have problems.",train
722,ADV,ELE,"However, ACEA fully accepts that RDE will apply to new types of cars from September 2017.",But ACEA fully accepts that the regulation will apply to new types of cars from September 2017.,train
1026,ADV,ELE,"In the novel, the models looks mean that men see her only as a sex object, while women are jealous of her.","In the novel, the models beauty means that men see her only as a sex object and women are jealous of her.",train
1352,ADV,ELE,"Hannah, a 41-year-old City lawyer, has conducted nearly 500 visits for the Mystery Dining Company in her spare time without receiving remuneration or travel expenses.","Hannah, a 41-year-old lawyer, has made nearly 500 visits for the Mystery Dining Company in her spare time without receiving pay or travel expenses.",train
1596,ADV,ELE,"Weve only been tracking vaping for just over a year, so its a short time period, but we are not seeing growth in the number of long-term ex-smokers or never smokers using e-cigarettes.","Weve only been studying vaping for just over a year, so its a short time period, but we are not seeing growth in the number of long-term ex-smokers or never smokers using e-cigarettes.",train
2150,ADV,ELE,The industry accepts individuals with a very wide range of academic quali cations and skills.,The industry accepts people with a very wide range of quali cations and skills.,train
1613,ADV,ELE,The managers should have ways to pay for broken glasses and plates without docking our tips.,The managers should have ways to pay for broken glasses and plates without taking our tips.,train
1840,ADV,ELE,"One waiter, who doesnt work for PizzaExpress but has worked for 11 years for another restaurant chain, said that at least a third of his income is from tips.",He doesnt work for PizzaExpress but has worked for 11 years for another restaurant chain.,train
337,ADV,ELE,"Since the outbreak of the crisis in 2009, Kethea has lost 70 of its 500 staff.","Since the economic crisis began in 2009, Kethea has lost 70 of its 500 staff.",train
1731,ADV,ELE,"To succeed as a bomb-disposal diver, you need ... to stay calm in stressful situations.","To succeed as a bomb-disposal diver, you need ... to be calm in stressful situations.",train
1143,ADV,ELE,"Apart from these three animals, there are only two other northern white rhinos in the world, both in zoos, both female.","There are only two other northern white rhinos in the world, both in zoos, both female.",train
725,ADV,ELE,"Her tail was flapping wildly and, at first, I thought it was a display but, then, I twigged: maybe shes angry.","Her tail was flapping wildly and, at first, I thought it was a display but, then, I realized she was angry.",train
766,ADV,ELE,"Then, its plutonium power source will run out and it will shut down, drifting outwards towards the edge of the solar system and deep space beyond.",Then its plutonium power source will run out and it will drift outwards towards the edge of the solar system and deep space beyond.,train
287,ADV,ELE,"Steck, he says, was planning to climb Everests west ridge, first done in 1963, descend to the South Col and then immediately climb Lhotse via a new route, all without fixed ropes.",Steck was planning to climb Everests west ridge and then immediately climb Lhotse via a new route without fixed ropes.,train
308,ADV,ELE,"While he will become a United director and ambassador, the club will now have to find someone to replace a man who has won 13 English Premier League titles, two Champions Leagues, the Cup Winners Cup, five FA Cups and four League Cups.","He has won 13 Premier League titles, two Champions Leagues, the Cup Winners Cup, five FA Cups and four League Cups.",train
1169,ADV,ELE,But he would also cite the earlier blues guitarists Blind Lemon Jefferson and Lonnie Johnson and the jazz players Charlie Christian and Django Reinhardt.,He also mentioned the earlier blues guitarists Blind Lemon Jefferson and Lonnie Johnson and the jazz players Charlie Christian and Django Reinhardt.,train
72,ADV,ELE,Im a romantic at heart.,Im a romantic.,train
712,ADV,ELE,"He is survived by Iman, their daughter, Alexandria, his stepdaughter, Zulekha, and his son, Duncan, from his first marriage. ","He leaves behind his wife, Iman, their daughter, Alexandria, his stepdaughter, Zulekha, and his son, Duncan, from his first marriage.",train
1021,ADV,ELE,"Schools should teach navigation and map reading as life skills, he wrote.","Schools should teach navigation and map reading, he wrote.",train
1243,ADV,ELE,"The worst case is Saudi Arabia, where people think only 28% are, when 71% are.","The worst case is Saudi Arabia, where people think only 28% are overweight, when 71% are.",train
738,ADV,ELE,Caroline Wozniacki said: I put the water bottle down on the court and it started melting a little bit underneath the plastic.,Caroline Wozniacki said: I put the water bottle down on the court and it started melting a little bit.,train
1537,ADV,ELE,"To see what driverless cars might look like in action, go to the video at: vimeo.com/37751380.","To see what driverless cars might look like on the road, go to the video at: vimeo.com/37751380.",train
1236,ADV,ELE,"In fact, he earned just 10 from the patent and has not made a penny more from it since.","In fact, he earned just 10 from the patent and has not made any money from it since.",train
1109,ADV,ELE,"It shows the power of Star Wars that, although they were disappointing, the prequels still managed to make a lot of money, said Rosser.","It shows the power of Star Wars  the prequels were disappointing but they still made a lot of money, said Rosser.",train
979,ADV,ELE,"Tom Sanders, a professor of nutrition at Kings College London, said the research did show some differences.","Tom Sanders, a professor of nutrition at Kings College London, said the research showed some differences.",train
1412,ADV,ELE,"According to the IUCN, as of 2013, the amount of the worlds oceans in marine protected areas was not even three per cent and less than one per cent of that is no take.","According to the IUCN, in 2013, less than three per cent of the worlds oceans was in marine protected areas and less than one per cent of that is no take (no  shing).",train
2100,ADV,ELE,"Its very uplifting in a way because its a solution that will make people less ill, and happier and better at what they do.","Its very positive because its a solution that will make people less ill, and happier and better at what they do.",train
345,ADV,ELE,Think of that next time you pour it into your tea.,Think of that next time you put it into your tea.,train
912,ADV,ELE,You could use this on buildings so you have to spend much less on air conditioning or maybe you wouldnt need it at all.,You could use the mirrors on buildings and spend much less money on air conditioning or maybe you wouldnt need it at all.,train
1581,ADV,ELE,"A lot of my job is listening to peoples lives all day, every day and it started to feel so overwhelming to go on social media and see every single detail of everybodys life, including people that I dont really have a relationship with, she said.","In my job, I spend a lot of time listening to peoples lives all day, every day and it started to feel too much to go on social media and see every detail of everybodys lives, including people that I dont know very well, she said.",train
48,ADV,ELE,"The MEPs voted to put health warnings on 65% of each cigarette pack, as opposed to a proposed 75%.",The MEPs voted to put health warnings on 65% of each cigarette pack.,train
444,ADV,ELE,"Married three times, he had six children, 17 grandchildren and 14 great-grandchildren. ","He was married three times and he had six children, 17 grandchildren and 14 great-grandchildren.",train
1056,ADV,ELE,"Ed Miliband, the Labour leader, said the referendum was a vote from the Scottish people for change.","Ed Miliband, the leader of the Labour Party, said the referendum was a vote from the Scottish people for change.",train
849,ADV,ELE,"Its not pleasant, Kirkland Gable told the Guardian in 2010, but Im not in control of the universe.","Its not pleasant, Kirkland Gable said in 2010, but Im not in control of the universe.",train
1903,ADV,ELE,"We will continue to  ght with the facts because the facts are on our side, he said recently on a conference call with journalists and analysts.","We will continue to  ght with the facts because the facts are on our side, he said.",train
1130,ADV,ELE,"It has just over 3,000 beds for visitors, compared with tens of thousands on an island such as Rhodes.","It has just over 3,000 beds for visitors  Rhodes, for example, has tens of thousands of beds.",train
1323,ADV,ELE,He gets what all referees hope for every time they referee a match.,He gets what all referees want every time they referee a match.,train
1965,ADV,ELE,The Spanish team went on to compare the genome of the hunter-gatherer to those of modern Europeans from different regions to see how they might be related.,The Spanish team compared the hunter-gatherer to modern Europeans from different regions to see how they might be related.,train
777,ADV,ELE,"The Japanese team is believed to be considering three names for ununtrium: japonium, rikenium and nishinarium, after the Nishina Center for Accelerator-Based Science, where the element was found.","The Japanese team is considering three names for element 113: japonium, rikenium and nishinarium, after the Nishina Center for Accelerator-Based Science, where they found the element.",train
184,ADV,ELE,Theres less water for agriculture and less water for all the new lodges that are getting built.,Theres less water for agriculture and less water for all the new lodges that they are building.,train
2108,ADV,ELE,"Part of this is simply that air travel is inherently dangerous and, thus, standards are much higher.",Part of the reason for this is simply that air travel is dangerous so standards are much higher.,train
1729,ADV,ELE,"Quali cations: To dive offshore, you must have diving-inspection and medical-technician quali cations.","Quali cations: To dive offshore, you must have diving quali cations.",train
735,ADV,ELE,"He also said the heat had caused him to hallucinate: I was dizzy from the middle of the first set and then I saw Snoopy and I thought, Wow, Snoopy  thats weird.","He also said the heat caused him to hallucinate: I was dizzy from the middle of the fi rst set and then I saw Snoopy and I thought, Wow, Snoopy  thats weird.",train
486,ADV,ELE,"Asked whether he felt more comfortable being Captain Wales than Prince Harry, his reply was one of the most revealing he has given about his relationship with Prince Charles.","When he was asked if he felt more comfortable being Captain Wales than Prince Harry, his reply was revealing.",train
1845,ADV,ELE,"Climate sceptics like to criticize climate models for getting things wrong and we are the first to admit they are not perfect, said Sherwood.","Climate sceptics like to criticize climate models because they are sometimes wrong, and we know that they are not perfect, said Sherwood.",train
453,ADV,ELE,But one thing he couldnt do was change the elevation of the sun.,But one thing he couldnt do was change the sun.,train
1439,ADV,ELE,"Its something uniting people here, Kalisa Migendo, a 24-year-old agriculture student, says.","The shop is uniting people here, Kalisa Migendo, a 24-year-old student, says.",train
31,ADV,ELE,"Its a much more complex, multifaceted environment, says Benedict Evans, a digital media specialist at Enders.","Its much more complex, says Benedict Evans, a digital media specialist.",train
790,ADV,ELE,"If we want to preserve them, we need to make sure that the digital objects we create today can still be rendered far into the future, he added.","If we want to keep it, we need to make sure that people can still see the digital objects we create today in the future, he added.",train
1880,ADV,ELE,"Such gaps could ultimately decide who became a top-level athlete because, as the paper says, selection into elite sports may often depend on very small margins or differences in an individuals physical performance.",These gaps could decide who became a top-level athlete because selection into elite sports may often depend on very small differences in a persons physical performance.,train
1110,ADV,ELE,"We may not yet be living in an age of  ying cars, as predicted in the 1985  lm Back to the Future II, but the rise of smartphones and other new technologies is creating a reality that is arguably as exciting and almost as far-fetched.","We do not yet live in an age of  ying cars, as predicted in the 1985  lm Back to the Future II, but smartphones and other new technologies are creating exciting possibilities.",train
101,ADV,ELE,"In my early years, the backing of the board, and Sir Bobby Charlton in particular, gave me the confidence and time to build a football club, rather than just a football team.","In my early years, the support of the board of directors gave me the confidence and time to build a football club, not just a football team.",train
1757,ADV,ELE,You could put it on top of shopping malls.,You could put the mirrors on top of shopping malls.,train
1624,ADV,ELE,The data and analytics available to you are extraordinary.,The data available is extraordinary.,train
862,ADV,ELE,"We are symbiotic: the town is here because of the mine, says Deputy Mayor Niklas Siren.","The town is here because of the mine, says Deputy Mayor Niklas Siren.",train
904,ADV,ELE,How does he feel watching football on TV when a referee gets vilified?,How does he feel when he watches football on TV and a referee is attacked?,train
110,ADV,ELE,"Brazil said its views were endorsed last month by other members of the Amazon Cooperation Treaty (Bolivia, Colombia, Ecuador, Guyana, Suriname and Venezuela).","Brazil said other members of the Amazon Cooperation Treaty support its views (Bolivia, Colombia, Ecuador, Guyana, Suriname and Venezuela).",train
1919,ADV,ELE,"The two-year study captured the sounds made by 12 different types of vessel, including cruise ships, container ships and military vehicles, that passed through the strait about 20 times a day.","The two-year study recorded the sound made by 12 different types of ship, including cruise ships, container ships and military ships, that passed through the strait about 20 times a day.",train
2005,ADV,ELE,I wonder what it would be like if I didnt spend these seconds here and spent them doing something else.,I wonder what it would be like if I didnt spend this time here and spent it doing something else.,train
1184,ADV,ELE,We asked waiters around the UK what they think of the tipping process (including how much they take home from tips and whether its fair) and what would improve it for them.,"We asked waiters around the UK what they think of tipping, including how much money they get from tips and if its fair.",train
1095,ADV,ELE,"Away from their phones, 12- to 15-year-olds have a very different relationship with other media, too.","When they are not using their phones, 12- to 15-year-olds have a very different relationship with other media, too.",train
1122,ADV,ELE,"But, in 2013, one of the mothers, who is 33 and unemployed, sued her ex-partner for maintenance for her daughter.","In 2013, one of the mothers, who is 33 and unemployed, wanted her ex-partner to pay maintenance for her daughter.",train
1408,ADV,ELE,"The canoe is our island, the crew members are the community and the navigator is the leader, Pittman says.","The canoe is our island, the crew is the community and the navigator is the leader, he says.",train
810,ADV,ELE,"Meanwhile, the challenge continues to grow.",But the challenge continues to grow.,train
1766,ADV,ELE,Our clients want to measure how well their stores are delivering on that experience.,Our clients want to know how well their stores are delivering on that experience.,train
1673,ADV,ELE,Kelley says the working day should be more forgiving of our natural rhythms.,Kelley says the working day should be more linked to our natural rhythms.,train
1966,ADV,ELE,"But, in 2013, one of the mothers, who is 33 and unemployed, sued her ex-partner for maintenance for her daughter.","In 2013, one of the mothers, who is 33 and unemployed, wanted her ex-partner to pay maintenance for her daughter.",train
830,ADV,ELE,"Needle in a haystack With modern technology, it seems strange that Malaysian flight MH370 could disappear without a trace  yet, finding a missing aircraft is a needlein- a-haystack problem.","Needle in a haystack With modern technology, it seems strange that Malaysian flight MH370 could disappear  but finding a missing aircraft is a needle-in-ahaystack problem.",train
439,ADV,ELE,"The news was announced to the country by the current president, Jacob Zuma, who, in a sombre televised address, said Mandela had departed around 8.50pm local time and was at peace.","The news was told to the country by the current president, Jacob Zuma, who said Mandela died around 8.50pm local time and was at peace.",train
628,ADV,ELE,"Anil Varma, a local property developer, has decided to rebuild one of the most valuable sites on the avenue as a collection of 20 apartments with a concierge, maid service, 25-metre pool, spa and cinema.","He has decided to rebuild one of the most expensive sites on the avenue as a collection of 20 apartments with a concierge, maid service, 25-metre pool, spa and cinema.",train
926,ADV,ELE,"Her income is typically 30,000 to 40,000 a year and that doesnt include all the freebies she gets on the job.","She earns around 30,000 to 40,000 a year and that doesnt include all the freebies she gets on the job.",train
1906,ADV,ELE,"Stratford remained hugely important throughout Shakespeares life, argues Paul Edmondson, the head of learning and research at the Shakespeare Birthplace Trust.","Stratford was important to Shakespeare all his life, says Paul Edmondson, the head of learning and research at the Shakespeare Birthplace Trust.",train
1174,ADV,ELE,"Weve only been tracking vaping for just over a year, so its a short time period, but we are not seeing growth in the number of long-term ex-smokers or never smokers using e-cigarettes.","Weve only been studying vaping for just over a year, so its a short time period, but we are not seeing growth in the number of long-term ex-smokers or never smokers using e-cigarettes.",train
1695,ADV,ELE,"Some danced, some posed for photos, some drank, but mostly they just walked and talked football, waiting for the next game to begin on the nearby FanFest big screen.","Some danced, some took photos, some drank, but mostly they just walked and talked about football, waiting for the next game to begin on the big screen nearby.",train
945,ADV,ELE,Forcing people outside the bar to smoke is going to exacerbate the tension thats already there.,"If they force people outside the bar to smoke, it is going to increase the tension thats already there.",train
13,ADV,ELE,"They are taken care of so the whole situation is not going to repeat at the new house they are in, says Boer. ","We will take care of them so the whole situation is not going to repeat at the new house they are in, says Boer.",train
1118,ADV,ELE,"This guy had to be darker than any modern European, but we dont know how dark, the scientist said.","This guy was darker than any modern European, but we dont know how dark, the scientist said.",train
643,ADV,ELE,Many of the 1.5 million who visit Northumberland each year are now aware of its Dark Sky status.,"Because of their hard work, many of the 1.5 million tourists who visit Northumberland each year are now aware of its Dark Sky status.",train
1298,ADV,ELE,"All youre going to achieve, I think, is to worry people unnecessarily. ","All youre going to achieve, I think, is to worry people.",train
1398,ADV,ELE,"In 1989, when the communists relinquished power, Poland had only one motorway.","In 1989, when the communists left power, Poland had only one motorway.",train
1964,ADV,ELE,"You never see a reconstruction of a Mesolithic hunter-gatherer with dark skin and blue eye colour, Lalueza-Fox said.","You never see a picture of a Mesolithic hunter-gatherer with dark skin and blue eyes, Lalueza-Fox said.",train
2084,ADV,ELE,"British people think the top 1% wealthiest households own 59% of their countrys wealth, when they actually only own 23%.","British people think the richest 1% own 59% of their countrys wealth, when they actually only own 23%.",train
